PIT_TAG	Location	Line	Family	Age	Pond	Happa	Weight_initial	Weight_final	Length_initial	Length_final	AGR
10976426	Pangani	Nyamisati	22	133	1	2	34.79	114.05	10.50	15.00	0.59593985
10975746	Pangani	Nyamisati	22	133	2	4	34.08	115.19	10.40	15.10	0.609849624
10975690	Pangani	Nyamisati	22	133	2	4	34.89	60.25	10.60	12.00	0.190676692
10975749	Pangani	Nyamisati	22	133	2	3	28.97	56.70	9.70	12.20	0.208496241
10975671	Pangani	Nyamisati	22	133	1	2	30.24	69.54	10.20	12.50	0.295488722
10976435	Pangani	Nyamisati	23	133	1	2	75.69	156.94	13.30	16.70	0.610902256
10975666	Pangani	Nyamisati	23	133	1	2	93.53	194.71	13.90	17.00	0.76075188
10976122	Pangani	Nyamisati	23	133	1	1	71.21	168.15	13.10	16.50	0.72887218
10975845	Pangani	Nyamisati	23	133	1	1	82.12	211.17	13.70	19.50	0.970300752
10976236	Pangani	Nyamisati	23	133	1	1	80.42	177.06	13.70	18.50	0.726616541
10976040	Pangani	Nyamisati	23	133	2	4	77.44	155.56	13.30	17.00	0.587368421
10976571	Pangani	Nyamisati	23	133	2	4	69.22	148.34	13.00	16.50	0.594887218
10976552	Pangani	Nyamisati	23	133	1	2	81.05	171.94	13.60	17.50	0.683383459
10975858	Pangani	Nyamisati	23	133	2	4	66.61	113.87	12.70	14.50	0.355338346
10975692	Pangani	Nyamisati	23	133	1	2	52.95	0.00	11.60	0.00	-0.398120301
10975642	Pangani	Nyamisati	23	133	1	1	64.67	199.42	12.40	18.90	1.013157895
10975797	Pangani	Nyamisati	23	133	2	4	60.61	142.44	12.10	16.50	0.615263158
10975668	Pangani	Nyamisati	23	133	1	1	56.47	121.48	12.00	15.10	0.488796992
10976054	Pangani	Nyamisati	23	133	2	3	51.25	128.88	11.40	15.40	0.583684211
10976520	Pangani	Nyamisati	23	133	2	4	44.86	161.60	11.00	16.00	0.877744361
10976134	Pangani	Nyamisati	23	133	2	4	47.63	184.17	11.50	17.50	1.026616541
10976002	Pangani	Nyamisati	23	133	1	2	50.70	150.04	11.20	16.00	0.746917293
10975663	Pangani	Nyamisati	23	133	2	3	47.10	74.90	11.20	13.00	0.209022556
10975917	Pangani	Nyamisati	23	133	2	3	40.00	106.79	10.50	14.30	0.502180451
10975648	Pangani	Nyamisati	23	133	1	2	51.84	112.45	11.90	15.20	0.455714286
10975782	Pangani	Nyamisati	23	133	2	3	46.39	198.20	11.30	17.80	1.141428571
10976263	Pangani	Nyamisati	23	133	2	3	44.59	0.00	11.00	0.00	-0.335263158
10976326	Pangani	Nyamisati	23	133	2	3	40.47	57.29	10.70	12.00	0.126466165
10976488	Pangani	Nyamisati	23	133	1	1	52.20	184.68	11.70	17.20	0.996090226
10976427	Pangani	Nyamisati	23	133	2	3	44.72	201.89	11.00	17.40	1.181729323
10976360	Pangani	Nyamisati	23	133	1	2	35.01	62.11	10.30	12.00	0.203759398
10976001	Pangani	Nyamisati	23	133	2	3	37.85	53.50	10.40	11.10	0.117669173
10975920	Pangani	Nyamisati	23	133	1	1	37.98	61.46	10.30	12.20	0.176541353
10975936	Pangani	Nyamisati	23	133	1	1	35.39	70.71	10.30	12.20	0.26556391
10976476	Pangani	Nyamisati	23	133	2	4	38.23	63.89	10.70	12.30	0.192932331
10975658	Pangani	Bwawani	24	154	1	2	33.39	80.08	10.80	13.50	0.303181818
10976058	Pangani	Bwawani	24	154	2	4	28.33	158.43	10.00	16.50	0.844805195
10976597	Pangani	Bwawani	24	154	1	1	32.39	92.87	10.40	14.10	0.392727273
10976433	Pangani	Bwawani	24	154	1	2	27.59	54.74	10.20	12.00	0.176298701
10975760	Pangani	Bwawani	24	154	1	2	24.30	44.40	9.40	11.20	0.130519481
10976320	Pangani	Bwawani	24	154	2	4	17.54	44.01	8.50	10.80	0.171883117
10976050	Pangani	Bwawani	24	154	2	4	27.94	72.12	10.00	12.80	0.286883117
10976087	Pangani	Bwawani	24	154	2	3	17.02	49.80	8.50	11.40	0.212857143
10976422	Pangani	Bwawani	24	154	1	1	16.68	35.68	8.80	11.20	0.123376623
10975924	Pangani	Bwawani	24	154	2	3	17.62	40.75	8.80	10.90	0.150194805
10976573	Pangani	Bwawani	24	154	2	3	17.39	56.41	8.40	11.60	0.253376623
10976505	Pangani	Bwawani	24	154	1	1	15.88	0.00	8.20	0.00	-0.103116883
10975778	Pangani	Bwawani	24	154	1	1	19.30	36.65	8.60	10.50	0.112662338
10975997	Pangani	Bwawani	24	154	2	3	16.61	60.63	8.50	11.90	0.285844156
10975818	Pangani	Bwawani	24	154	1	1	48.27	191.19	12.20	17.50	0.928051948
10976432	Pangani	Bwawani	24	154	1	1	42.75	127.54	11.50	15.20	0.550584416
10976289	Pangani	Bwawani	24	154	1	2	49.50	98.97	12.10	14.60	0.321233766
10976370	Pangani	Bwawani	24	154	2	4	42.50	100.54	12.50	14.50	0.376883117
10975700	Pangani	Bwawani	24	154	2	4	29.00	55.32	10.30	12.00	0.170909091
10976420	Pangani	Bwawani	24	154	1	2	25.91	63.96	10.00	13.20	0.247077922
10976010	Pangani	Bwawani	24	154	1	2	23.85	0.00	9.10	0.00	-0.15487013
10975905	Pangani	Bwawani	24	154	1	1	21.86	41.66	9.10	12.20	0.128571429
10976016	Pangani	Bwawani	24	154	1	1	17.33	0.00	8.30	0.00	-0.112532468
10976103	Pangani	Bwawani	24	154	2	3	16.07	0.00	8.00	0.00	-0.104350649
10976090	Pangani	Bwawani	24	154	2	3	16.12	61.76	8.10	12.10	0.296363636
10976241	Pangani	Bwawani	24	154	2	4	19.70	78.49	8.80	12.50	0.381753247
10975754	Pangani	Bwawani	24	154	2	3	21.86	53.37	9.00	11.60	0.20461039
10976211	Pangani	Bwawani	24	154	1	2	21.25	34.10	8.90	10.00	0.083441558
10976219	Pangani	Bwawani	24	154	2	3	19.61	61.51	8.50	11.50	0.272077922
10976232	Pangani	Bwawani	24	154	2	4	18.72	74.72	8.40	13.00	0.363636364
10976214	Pangani	Bwawani	25	154	1	2	69.93	159.80	13.30	17.50	0.583571429
10976514	Pangani	Bwawani	25	154	2	4	77.91	144.62	13.50	16.50	0.433181818
10975806	Pangani	Bwawani	25	154	1	1	93.68	166.79	14.50	17.00	0.47474026
10976284	Pangani	Bwawani	25	154	1	1	96.96	0.00	14.60	0.00	-0.62961039
10976215	Pangani	Bwawani	25	154	1	2	97.05	157.61	14.70	16.70	0.393246753
10976243	Pangani	Bwawani	25	154	1	1	71.06	154.47	13.00	16.00	0.541623377
10976009	Pangani	Bwawani	25	154	2	4	61.92	167.07	12.40	17.00	0.682792208
10976315	Pangani	Bwawani	25	154	2	4	85.66	179.52	14.10	18.00	0.609480519
10976082	Pangani	Bwawani	25	154	1	1	97.68	173.63	14.50	18.60	0.493181818
10975867	Pangani	Bwawani	25	154	2	4	48.23	142.11	11.60	16.30	0.60961039
10975777	Pangani	Bwawani	25	154	1	2	73.53	0.00	13.10	0.00	-0.477467532
10975808	Pangani	Bwawani	25	154	2	4	54.12	111.02	12.00	15.00	0.369480519
10976003	Pangani	Bwawani	25	154	2	3	63.32	211.98	12.70	17.80	0.965324675
10976403	Pangani	Bwawani	25	154	2	3	68.17	175.93	12.50	16.50	0.69974026
10976066	Pangani	Bwawani	25	154	2	3	71.42	190.23	13.00	17.00	0.771493506
10976218	Pangani	Bwawani	25	154	2	3	55.26	129.12	12.40	16.00	0.47961039
10975748	Pangani	Bwawani	25	154	2	4	57.79	164.05	12.00	17.00	0.69
10976313	Pangani	Bwawani	25	154	1	1	49.61	0.00	11.80	0.00	-0.322142857
10976396	Pangani	Bwawani	25	154	1	1	48.29	107.75	11.50	14.50	0.386103896
10975971	Pangani	Bwawani	25	154	1	2	41.65	102.85	11.00	14.50	0.397402597
10976296	Pangani	Bwawani	25	154	1	2	55.75	182.13	12.00	17.50	0.820649351
10976620	Pangani	Bwawani	25	154	2	3	39.95	0.00	10.80	0.00	-0.259415584
10975661	Pangani	Bwawani	25	154	2	3	32.44	146.36	10.20	17.50	0.73974026
10975853	Pangani	Bwawani	25	154	1	2	43.71	106.75	11.00	14.60	0.409350649
10976139	Pangani	Bwawani	25	154	2	4	40.33	0.00	11.00	0.00	-0.261883117
10975771	Pangani	Bwawani	25	154	1	2	34.36	63.97	10.60	12.20	0.192272727
10975678	Pangani	Bwawani	25	154	1	1	43.68	90.86	11.50	14.00	0.306363636
10976547	Pangani	Bwawani	25	154	2	4	31.30	50.59	10.00	11.70	0.12525974
10975839	Pangani	Bwawani	25	154	1	1	29.57	86.98	9.60	13.50	0.372792208
10976155	Pangani	Bwawani	25	154	2	3	25.91	53.14	9.40	11.50	0.176818182
10978362	Pangani	Bwawani	26	133	1	2	20.97	85.20	8.90	13.10	0.482932331
10978286	Pangani	Bwawani	26	133	1	1	43.40	95.49	11.10	13.70	0.391654135
10978211	Pangani	Bwawani	26	133	2	3	14.70	34.99	8.00	10.00	0.152556391
10978380	Pangani	Bwawani	26	133	2	3	26.36	73.10	9.80	13.00	0.351428571
10977728	Pangani	Bwawani	26	133	1	2	64.56	163.36	13.00	17.20	0.742857143
10977970	Pangani	Bwawani	26	133	2	3	46.99	63.09	11.60	13.00	0.121052632
10978243	Pangani	Bwawani	26	133	1	1	38.91	68.76	11.00	13.20	0.22443609
10978007	Pangani	Bwawani	26	133	2	4	45.61	75.46	11.50	13.10	0.22443609
10978258	Pangani	Bwawani	26	133	1	2	33.19	116.97	10.20	15.00	0.629924812
10978484	Pangani	Bwawani	26	133	2	3	30.14	99.06	10.00	12.50	0.518195489
10978248	Pangani	Bwawani	26	133	2	4	13.80	35.54	7.80	9.70	0.163458647
10978604	Pangani	Bwawani	26	133	1	1	34.79	0.00	10.30	0.00	-0.261578947
10978031	Pangani	Bwawani	26	133	2	4	24.11	82.56	9.00	12.70	0.439473684
10977989	Pangani	Bwawani	26	133	2	4	22.52	83.87	8.90	13.30	0.461278195
10977819	Pangani	Bwawani	26	133	1	1	16.48	66.54	8.00	12.00	0.376390977
10978051	Pangani	Bwawani	26	133	1	2	11.80	0.00	7.10	0.00	-0.088721805
10977810	Pangani	Bwawani	26	133	2	3	10.60	0.00	7.00	0.00	-0.079699248
10977721	Pangani	Bwawani	27	133	1	2	115.03	184.49	15.30	17.50	0.522255639
10978233	Pangani	Bwawani	27	133	2	3	72.44	209.20	13.00	18.00	1.028270677
10977854	Pangani	Bwawani	27	133	1	2	86.56	171.51	14.00	17.00	0.638721805
10978499	Pangani	Bwawani	27	133	2	3	70.15	190.51	13.00	18.00	0.904962406
10978268	Pangani	Bwawani	27	133	2	3	89.93	131.58	14.00	15.70	0.313157895
10977883	Pangani	Bwawani	27	133	1	2	49.80	115.92	11.60	14.80	0.497142857
10978164	Pangani	Bwawani	27	133	1	1	94.33	212.43	14.20	18.50	0.887969925
10978262	Pangani	Bwawani	27	133	1	1	108.34	0.00	15.20	0.00	-0.814586466
10977949	Pangani	Bwawani	27	133	1	2	35.22	0.00	10.30	0.00	-0.26481203
10977902	Pangani	Bwawani	27	133	1	1	16.52	196.96	13.70	19.50	1.356691729
10978196	Pangani	Bwawani	27	133	2	4	57.96	198.82	13.10	18.00	1.059097744
10978096	Pangani	Bwawani	27	133	1	1	65.44	216.22	12.50	18.40	1.133684211
10978228	Pangani	Bwawani	27	133	1	2	70.14	140.20	13.40	16.30	0.526766917
10978179	Pangani	Bwawani	27	133	2	4	56.98	0.00	12.50	0.00	-0.428421053
10977832	Pangani	Bwawani	27	133	1	1	75.99	133.92	13.50	17.60	0.43556391
10977864	Pangani	Bwawani	27	133	2	4	71.90	166.17	13.00	17.00	0.708796992
10977893	Pangani	Bwawani	27	133	1	1	105.98	189.80	15.30	18.50	0.630225564
10977745	Pangani	Bwawani	27	133	1	2	82.45	231.06	13.20	18.50	1.117368421
10977903	Pangani	Bwawani	27	133	1	1	78.62	129.63	14.00	16.10	0.383533835
10977899	Pangani	Bwawani	27	133	2	3	54.17	67.00	12.20	12.70	0.096466165
10978477	Pangani	Bwawani	27	133	2	4	28.49	61.52	9.70	12.20	0.248345865
10978412	Pangani	Bwawani	27	133	2	3	30.77	65.52	9.80	12.50	0.261278195
10977789	Pangani	Bwawani	27	133	1	2	19.62	45.75	8.50	11.00	0.196466165
10978132	Pangani	Bwawani	27	133	2	3	20.13	0.00	8.80	0.00	-0.151353383
10978238	Pangani	Bwawani	27	133	2	3	19.34	40.35	8.30	10.70	0.157969925
10977964	Pangani	Bwawani	27	133	2	3	19.90	66.63	8.70	12.30	0.351353383
10977811	Pangani	Bwawani	27	133	2	4	18.81	33.77	8.20	10.30	0.112481203
10977632	Pangani	Bwawani	27	133	2	4	16.17	40.42	8.30	11.60	0.182330827
10977970	Pangani	Bwawani	27	133	2	4	19.49	63.09	8.90	12.00	0.327819549
10977920	Pangani	Kilola	28	133	1	2	62.43	169.45	13.00	17.00	0.804661654
10978585	Pangani	Kilola	28	133	1	1	55.01	115.08	12.90	16.30	0.451654135
10977847	Pangani	Kilola	28	133	2	3	49.66	120.29	11.90	15.40	0.531052632
10978147	Pangani	Kilola	28	133	1	2	41.53	65.37	10.80	12.30	0.17924812
10977842	Pangani	Kilola	28	133	1	1	50.01	68.01	11.00	13.50	0.135338346
10978455	Pangani	Kilola	28	133	2	4	29.71	73.67	9.80	13.50	0.330526316
10978430	Pangani	Kilola	28	133	2	4	39.91	112.93	9.60	15.20	0.549022556
10977981	Pangani	Kilola	28	133	2	4	39.85	77.63	9.80	13.70	0.28406015
10978601	Pangani	Kilola	28	133	1	1	54.96	95.36	12.00	15.40	0.303759398
10978551	Pangani	Kilola	28	133	2	4	37.08	66.86	10.00	12.50	0.223909774
10978218	Pangani	Kilola	28	133	1	1	43.91	87.21	11.20	14.40	0.32556391
10978398	Pangani	Kilola	28	133	2	3	35.65	84.30	10.40	14.00	0.365789474
10978403	Pangani	Kilola	28	133	2	4	15.36	47.79	8.50	11.50	0.243834586
10977824	Pangani	Kilola	28	133	2	3	34.08	122.99	10.10	14.60	0.668496241
10977788	Pangani	Kilola	28	133	2	3	14.90	0.00	7.80	0.00	-0.112030075
10978419	Pangani	Kilola	28	133	2	3	16.26	45.70	8.00	11.20	0.221353383
10978111	Pangani	Kilola	28	133	2	3	34.16	91.56	11.10	15.00	0.431578947
10977725	Pangani	Kilola	28	133	2	4	13.31	50.50	9.50	13.10	0.27962406
10978009	Pangani	Kilola	28	133	1	2	39.42	49.58	11.00	12.00	0.076390977
10978155	Pangani	Kilola	28	133	1	2	28.96	0.00	9.80	0.00	-0.217744361
10977736	Pangani	Kilola	28	133	1	1	14.91	28.14	8.00	9.50	0.099473684
10978425	Pangani	Kilola	28	133	1	2	14.42	26.05	7.60	9.30	0.087443609
10978594	Pangani	Kilola	29	133	1	1	74.25	210.24	13.00	17.50	1.022481203
10978536	Pangani	Kilola	29	133	1	2	68.37	149.02	13.00	16.50	0.606390977
10978157	Pangani	Kilola	29	133	2	4	78.53	162.42	13.40	16.70	0.63075188
10978129	Pangani	Kilola	29	133	1	1	87.24	169.06	14.20	17.70	0.61518797
10978089	Pangani	Kilola	29	133	1	2	84.62	140.34	13.80	15.80	0.418947368
10978260	Pangani	Kilola	29	133	1	2	53.10	93.61	11.90	14.00	0.304586466
10978232	Pangani	Kilola	29	133	2	3	39.33	144.83	10.80	16.00	0.793233083
10978623	Pangani	Kilola	29	133	2	3	75.86	192.13	13.40	17.50	0.874210526
10978242	Pangani	Kilola	29	133	1	1	72.24	158.72	13.00	17.00	0.650225564
10978606	Pangani	Kilola	29	133	2	4	67.25	84.48	13.00	14.40	0.129548872
10978424	Pangani	Kilola	29	133	2	3	56.95	117.07	12.70	15.30	0.452030075
10977684	Pangani	Kilola	29	133	2	3	52.15	145.74	12.00	18.30	0.703684211
10977756	Pangani	Kilola	29	133	2	3	87.24	203.70	13.90	17.60	0.875639098
10978559	Pangani	Kilola	29	133	1	2	63.18	146.96	12.40	16.60	0.629924812
10978618	Pangani	Kilola	29	133	2	4	59.03	0.00	12.20	0.00	-0.443834586
10978622	Pangani	Kilola	29	133	2	4	58.14	124.63	12.30	16.00	0.499924812
10978444	Pangani	Kilola	29	133	2	4	47.59	123.15	11.40	15.20	0.568120301
10977846	Pangani	Kilola	29	133	1	2	69.62	181.79	12.90	17.70	0.843383459
10977780	Pangani	Kilola	29	133	2	3	31.79	0.00	10.30	0.00	-0.239022556
10977742	Pangani	Kilola	29	133	1	1	67.21	155.34	12.30	16.30	0.662631579
10978205	Pangani	Kilola	29	133	1	1	55.74	107.18	12.30	15.00	0.386766917
10977858	Pangani	Kilola	30	133	2	3	39.00	0.00	11.20	0.00	-0.293233083
10978298	Pangani	Kilola	30	133	2	4	37.71	0.00	10.60	0.00	-0.283533835
10978236	Pangani	Kilola	30	133	2	3	38.31	87.01	10.60	14.00	0.366165414
10978588	Pangani	Kilola	30	133	1	2	41.23	94.06	10.70	14.00	0.397218045
10978474	Pangani	Kilola	30	133	2	3	61.11	152.87	13.00	17.00	0.689924812
10977690	Pangani	Kilola	30	133	1	1	74.04	118.08	13.60	16.00	0.33112782
10977826	Pangani	Kilola	30	133	2	3	27.90	115.37	9.80	15.00	0.657669173
10978357	Pangani	Kilola	30	133	1	1	91.60	166.16	14.40	17.70	0.560601504
10977679	Pangani	Kilola	30	133	1	1	74.46	159.15	13.20	17.00	0.636766917
10978329	Pangani	Kilola	30	133	2	4	55.82	126.00	12.10	15.50	0.527669173
10977695	Pangani	Kilola	30	133	2	4	57.74	176.58	12.10	17.50	0.893533835
10977839	Pangani	Kilola	30	133	2	4	52.79	131.03	12.10	16.00	0.588270677
10977813	Pangani	Kilola	30	133	1	2	41.46	92.40	11.20	14.00	0.383007519
10978361	Pangani	Kilola	30	133	1	2	47.19	119.80	11.60	16.60	0.54593985
10978420	Pangani	Kilola	30	133	1	1	31.33	125.46	10.00	16.20	0.707744361
10978550	Pangani	Kilola	30	133	1	1	15.14	33.12	8.00	10.00	0.13518797
10977904	Pangani	Kilola	30	133	2	4	17.59	34.48	8.00	10.00	0.126992481
10978119	Pangani	Kilola	30	133	1	2	23.63	0.00	9.00	0.00	-0.177669173
10978301	Pangani	Kilola	30	133	2	3	19.49	73.56	8.70	12.80	0.406541353
10977948	Pangani	Kilola	30	133	1	2	14.50	36.66	7.60	10.00	0.166616541
10978467	Pangani	Kilola	30	133	1	1	12.50	42.59	7.30	12.70	0.226240602
10978172	Pangani	Kilola	31	133	1	2	58.22	0.00	12.00	0.00	-0.437744361
10978072	Pangani	Kilola	31	133	1	2	26.41	77.86	9.50	13.00	0.386842105
10978365	Pangani	Kilola	31	133	1	1	84.52	162.21	13.80	18.00	0.584135338
10977639	Pangani	Kilola	31	133	2	4	27.95	94.71	9.80	14.50	0.501954887
10978520	Pangani	Kilola	31	133	1	1	83.94	173.49	14.00	17.60	0.673308271
10978131	Pangani	Kilola	31	133	1	2	72.56	190.42	13.00	17.30	0.886165414
10978492	Pangani	Kilola	31	133	1	1	88.33	179.85	14.00	18.60	0.688120301
10978311	Pangani	Kilola	31	133	2	3	61.74	100.31	12.90	14.50	0.29
10978364	Pangani	Kilola	31	133	2	3	57.96	178.81	12.80	18.00	0.908646617
10978053	Pangani	Kilola	31	133	2	4	44.69	110.43	11.40	14.60	0.494285714
10978598	Pangani	Kilola	31	133	1	1	29.52	156.09	9.70	17.50	0.951654135
10978475	Pangani	Kilola	31	133	2	3	35.76	0.00	10.50	0.00	-0.26887218
10978572	Pangani	Kilola	31	133	2	4	52.10	84.18	11.80	13.80	0.241203008
10977892	Pangani	Kilola	31	133	2	4	62.05	150.51	12.20	16.70	0.665112782
10973049	Pangani	Kilola	31	133	2	3	64.59	0.00	13.20	0.00	-0.485639098
10978134	Pangani	Kilola	31	133	1	1	30.59	0.00	10.00	0.00	-0.23
10978271	Pangani	Kilola	31	133	1	1	38.90	70.70	10.50	12.80	0.239097744
10978085	Pangani	Kilola	31	133	2	3	53.76	75.01	12.20	13.30	0.159774436
10978010	Pangani	Kilola	31	133	2	3	28.18	169.27	9.60	16.50	1.060827068
10978283	Pangani	Kilola	31	133	2	4	24.42	80.60	9.30	13.80	0.422406015
10977760	Pangani	Kilola	31	133	1	2	67.61	153.39	13.20	17.00	0.644962406
10977829	Pangani	Kilola	31	133	1	1	67.94	165.04	12.50	17.20	0.730075188
10978176	Pangani	Kilola	31	133	1	2	20.11	63.04	8.70	12.50	0.322781955
10978195	Pangani	Kilola	31	133	2	4	40.21	79.80	10.70	13.30	0.297669173
10978358	Pangani	Kilola	31	133	1	1	20.71	0.00	9.80	0.00	-0.155714286
10977767	Pangani	Kilola	31	133	1	2	33.10	113.94	10.40	15.00	0.607819549
10978033	Pangani	Kilola	31	133	2	3	24.37	87.89	9.00	13.10	0.477593985
10978491	Pangani	Kilola	31	133	1	2	23.81	60.84	9.00	11.70	0.278421053
10978519	Pangani	Kilola	31	133	2	4	22.64	101.22	9.00	14.00	0.590827068
10977723	Pangani	Kilola	31	133	2	3	19.12	52.83	8.50	11.50	0.253458647
10978541	Pangani	Ruaha	32	154	2	3	28.76	66.08	6.70	12.50	0.242337662
10977676	Pangani	Ruaha	32	154	2	3	51.68	66.00	12.00	13.00	0.092987013
10978504	Pangani	Ruaha	32	154	2	3	23.93	44.90	9.20	11.00	0.136168831
10978470	Pangani	Ruaha	32	154	2	3	19.10	80.71	8.80	10.50	0.400064935
10977113	Pangani	Ruaha	32	154	2	4	14.66	0.00	7.80	0.00	-0.095194805
10978554	Pangani	Ruaha	32	154	2	3	23.78	58.48	9.00	11.10	0.225324675
10977645	Pangani	Ruaha	32	154	1	1	41.05	0.00	11.50	0.00	-0.266558442
10978476	Pangani	Ruaha	32	154	1	1	33.07	168.23	10.30	17.70	0.877662338
10978561	Pangani	Ruaha	32	154	2	4	12.22	42.25	7.40	11.00	0.195
10977818	Pangani	Ruaha	32	154	2	4	15.43	44.30	7.80	11.80	0.187467532
10978002	Pangani	Ruaha	32	154	1	2	29.22	58.86	10.00	12.00	0.192467532
10977665	Pangani	Ruaha	32	154	1	1	18.58	30.07	8.30	9.70	0.07461039
10978505	Pangani	Ruaha	32	154	1	2	51.85	116.24	12.20	14.80	0.418116883
10973214	Pangani	Ruaha	32	154	1	2	41.95	0.00	10.90	0.00	-0.272402597
10977885	Pangani	Ruaha	32	154	2	4	67.57	181.20	12.60	17.00	0.737857143
10978485	Pangani	Ruaha	32	154	1	1	26.31	49.31	9.40	11.00	0.149350649
10977677	Pangani	Ruaha	32	154	1	1	22.72	52.84	9.00	11.70	0.195584416
10978557	Pangani	Ruaha	32	154	1	2	35.49	134.29	10.20	15.40	0.641558442
10977884	Pangani	Ruaha	32	154	1	1	21.21	42.84	8.90	10.60	0.140454545
10978575	Pangani	Ruaha	32	154	2	4	18.84	0.00	8.40	0.00	-0.122337662
10978443	Pangani	Ruaha	32	154	2	4	11.87	0.00	7.30	0.00	-0.077077922
10978330	Pangani	Ruaha	32	154	2	3	15.87	0.00	7.90	0.00	-0.103051948
10978564	Pangani	Ruaha	32	154	1	2	13.00	0.00	6.00	0.00	-0.084415584
10973317	Pangani	Ruaha	32	154	1	2	10.83	0.00	7.10	0.00	-0.070324675
10977837	Pangani	Ruaha	33	140	2	4	31.12	71.21	9.80	11.20	0.286357143
10978497	Pangani	Ruaha	33	140	2	4	21.65	54.76	8.90	11.50	0.2365
10978175	Pangani	Ruaha	33	140	2	3	30.97	62.65	9.70	11.50	0.226285714
10978266	Pangani	Ruaha	33	140	2	4	47.78	75.22	11.50	13.00	0.196
10978402	Pangani	Ruaha	33	140	1	2	13.39	28.74	7.20	9.50	0.109642857
10978318	Pangani	Ruaha	33	140	1	1	21.41	56.20	8.70	12.90	0.2485
10978221	Pangani	Ruaha	33	140	1	2	51.51	0.00	12.00	0.00	-0.367928571
10978448	Pangani	Ruaha	33	140	2	4	27.20	53.94	9.60	11.20	0.191
10977844	Pangani	Ruaha	33	140	2	4	21.26	45.48	8.70	10.70	0.173
10978120	Pangani	Ruaha	33	140	1	1	51.50	76.17	11.90	14.50	0.176214286
10978149	Pangani	Ruaha	33	140	1	1	48.79	62.62	11.40	13.60	0.098785714
10978161	Pangani	Ruaha	33	140	1	2	22.72	45.96	8.90	10.80	0.166
10978558	Pangani	Ruaha	33	140	1	2	28.45	57.23	9.50	11.50	0.205571429
10978480	Pangani	Ruaha	33	140	2	3	40.02	89.41	10.30	15.20	0.352785714
10977936	Pangani	Ruaha	33	140	2	3	41.39	70.19	10.70	12.40	0.205714286
10973059	Pangani	Ruaha	33	140	2	3	30.14	0.00	9.80	0.00	-0.215285714
10977766	Pangani	Ruaha	33	140	1	1	39.15	94.71	10.70	12.50	0.396857143
10977669	Pangani	Ruaha	33	140	2	3	17.57	50.95	8.20	11.80	0.238428571
10977659	Pangani	Ruaha	33	140	1	1	39.42	61.78	10.40	12.20	0.159714286
10973583	Pangani	Ruaha	33	140	2	4	27.30	0.00	9.10	0.00	-0.195
10978455	Pangani	Ruaha	33	140	2	3	23.64	73.67	9.20	13.50	0.357357143
10978237	Pangani	Ruaha	33	140	1	1	22.49	0.00	9.00	0.00	-0.160642857
10977652	Pangani	Ruaha	33	140	1	2	14.16	0.00	7.40	0.00	-0.101142857
10978163	Pangani	Ruaha	33	140	1	2	19.81	35.08	8.50	10.30	0.109071429
10977803	Pangani	Ruaha	33	140	2	3	29.27	44.71	9.70	10.50	0.110285714
10978203	Pangani	Ruaha	33	140	2	4	25.55	60.01	9.00	17.70	0.246142857
10978177	Pangani	Ruaha	33	140	1	2	14.40	0.00	7.60	0.00	-0.102857143
10978223	Pangani	Ruaha	33	140	1	1	12.24	18.19	7.00	9.40	0.0425
10978580	Pangani	Ruaha	33	140	1	1	9.64	0.00	6.50	0.00	-0.068857143
10977784	Pangani	Ruaha	34	133	2	4	27.18	63.88	9.60	12.20	0.27593985
10978377	Pangani	Ruaha	34	133	2	4	53.69	110.26	12.00	15.00	0.425338346
10977644	Pangani	Ruaha	34	133	2	3	50.65	139.13	12.80	15.50	0.665263158
10978592	Pangani	Ruaha	34	133	2	4	52.94	113.24	5.00	14.90	0.453383459
10978006	Pangani	Ruaha	34	133	1	1	20.26	0.00	8.80	0.00	-0.152330827
10978020	Pangani	Ruaha	34	133	1	1	37.07	61.31	10.60	13.50	0.182255639
10978326	Pangani	Ruaha	34	133	2	3	33.88	101.80	10.20	14.20	0.510676692
10978567	Pangani	Ruaha	34	133	2	3	27.54	54.25	9.50	11.50	0.200827068
10978056	Pangani	Ruaha	34	133	2	4	19.51	134.50	8.70	15.20	0.864586466
10978387	Pangani	Ruaha	34	133	1	1	15.10	26.38	8.00	9.00	0.08481203
10977932	Pangani	Ruaha	34	133	2	4	18.08	29.74	8.50	10.00	0.087669173
10978453	Pangani	Ruaha	34	133	1	1	22.50	0.00	9.00	0.00	-0.169172932
10978036	Pangani	Ruaha	34	133	1	1	15.81	0.00	8.00	0.00	-0.11887218
10978259	Pangani	Ruaha	34	133	1	2	14.83	44.48	7.80	11.50	0.222932331
10978538	Pangani	Ruaha	34	133	1	2	13.78	0.00	7.90	0.00	-0.103609023
10978603	Pangani	Ruaha	34	133	1	2	16.61	31.29	7.20	9.60	0.11037594
10977914	Pangani	Ruaha	34	133	2	3	29.31	66.57	9.70	12.70	0.280150376
10978178	Pangani	Ruaha	34	133	1	2	10.69	0.00	6.90	0.00	-0.08037594
10978533	Pangani	Ruaha	35	133	1	2	43.21	100.50	11.50	14.00	0.43075188
10978289	Pangani	Ruaha	35	133	1	1	24.60	51.13	9.20	12.80	0.199473684
10977823	Pangani	Ruaha	35	133	1	2	30.31	76.45	9.80	13.00	0.346917293
10977748	Pangani	Ruaha	35	133	2	4	22.35	0.00	8.90	0.00	-0.168045113
