Id	Sire	Dam	Year_Class	Selected_gen
915934	480462	479536	2017	8
915786	480462	479536	2017	8
915926	480462	479536	2017	8
915927	480462	479536	2017	8
916036	480462	479536	2017	8
916233	480462	479536	2017	8
916158	480462	479536	2017	8
916399	480462	479536	2017	8
915792	480462	479536	2017	8
916099	480462	479536	2017	8
915695	480462	479536	2017	8
916083	480462	479536	2017	8
915869	597179	479735	2017	8
916333	597179	479735	2017	8
916082	597179	479735	2017	8
915954	597179	479735	2017	8
915984	597179	479735	2017	8
916134	597179	479735	2017	8
915820	597179	479735	2017	8
916068	597179	479735	2017	8
916248	597179	479735	2017	8
916375	597179	479735	2017	8
915839	597179	479735	2017	8
916031	597179	479735	2017	8
915854	597179	479735	2017	8
916226	597179	479735	2017	8
916034	597179	479735	2017	8
916257	597179	479735	2017	8
916162	597179	479735	2017	8
916092	597179	479735	2017	8
916164	597179	479735	2017	8
916178	597179	479735	2017	8
916242	597179	479735	2017	8
915766	597179	479735	2017	8
915925	597179	479735	2017	8
915965	597179	479735	2017	8
915936	597179	479735	2017	8
916096	597179	479735	2017	8
916109	597179	479735	2017	8
916369	597179	479735	2017	8
915961	597179	479735	2017	8
916015	597179	479735	2017	8
915836	597179	479735	2017	8
916223	597179	479735	2017	8
916347	597179	479735	2017	8
916040	597179	479735	2017	8
916007	597179	479735	2017	8
916409	597179	479735	2017	8
916117	597179	479735	2017	8
916542	597179	479735	2017	8
915880	597179	479735	2017	8
915881	597179	479735	2017	8
916011	597179	479735	2017	8
915942	597179	479735	2017	8
915966	597179	479735	2017	8
915780	597179	479735	2017	8
916174	597179	479735	2017	8
916123	597179	479735	2017	8
916039	597179	479735	2017	8
915992	597179	479735	2017	8
915860	597179	479735	2017	8
916047	597179	479735	2017	8
915795	597179	479735	2017	8
916056	597179	479735	2017	8
915896	597179	479735	2017	8
916023	597179	479735	2017	8
916061	597179	479735	2017	8
915952	597179	479735	2017	8
916328	597179	479735	2017	8
915967	597179	479735	2017	8
916340	597179	479735	2017	8
916235	597179	479735	2017	8
916060	597179	479735	2017	8
915974	597179	479735	2017	8
916166	597179	479735	2017	8
915803	597179	479735	2017	8
916063	597179	479735	2017	8
915838	597179	479735	2017	8
915770	597179	479735	2017	8
916171	597179	479735	2017	8
916394	597179	479735	2017	8
915907	597179	479735	2017	8
916151	597179	479735	2017	8
915976	597179	479735	2017	8
916197	597179	479735	2017	8
915998	597179	479735	2017	8
915758	597179	479735	2017	8
915962	597179	479735	2017	8
916543	597179	479735	2017	8
916012	597179	479735	2017	8
915773	597179	479735	2017	8
915752	597179	479735	2017	8
915600	597179	479735	2017	8
916213	597179	479735	2017	8
916008	597179	479735	2017	8
915809	597179	479735	2017	8
915701	597179	479735	2017	8
915843	597179	479735	2017	8
916005	597179	479735	2017	8
916228	597179	479735	2017	8
915975	597179	479735	2017	8
916003	597179	479735	2017	8
915919	597179	480301	2017	8
916128	597179	480301	2017	8
916311	597179	480301	2017	8
916218	597179	480301	2017	8
915943	597179	480301	2017	8
916075	597179	480301	2017	8
916179	597179	480301	2017	8
916260	597179	480301	2017	8
916046	597179	480301	2017	8
916271	597179	480301	2017	8
915894	597179	480301	2017	8
915994	597179	480301	2017	8
915997	597179	480301	2017	8
916368	597179	480301	2017	8
916189	597179	480301	2017	8
916110	597179	480301	2017	8
915903	597179	480301	2017	8
916420	597179	480301	2017	8
915909	597179	480301	2017	8
916165	597179	480301	2017	8
916032	597179	480301	2017	8
915940	597179	480301	2017	8
915648	597179	480301	2017	8
916010	597179	480301	2017	8
916113	597179	480301	2017	8
916103	597179	480301	2017	8
916058	597179	480301	2017	8
915963	597179	480301	2017	8
916206	597179	480301	2017	8
916018	597179	480301	2017	8
916014	597179	480301	2017	8
916102	597179	480301	2017	8
916187	597179	480301	2017	8
915582	597179	480301	2017	8
916191	597179	480301	2017	8
915969	597179	480301	2017	8
916265	597179	480301	2017	8
916425	597179	480301	2017	8
916035	597179	480301	2017	8
916504	597179	480301	2017	8
916220	597179	480301	2017	8
915929	597179	480301	2017	8
916043	597179	480301	2017	8
915637	597179	480301	2017	8
916256	597179	480301	2017	8
916098	597179	480301	2017	8
916100	597179	480301	2017	8
916555	597179	480301	2017	8
916214	597179	480301	2017	8
916002	597179	480301	2017	8
916132	597179	480301	2017	8
916353	597179	480301	2017	8
916253	597179	480301	2017	8
916267	597179	480301	2017	8
916244	597179	480301	2017	8
916310	597179	480301	2017	8
915990	597179	480301	2017	8
916051	597179	480301	2017	8
916485	597179	480301	2017	8
916209	597179	480301	2017	8
915956	597179	480301	2017	8
915991	597179	480301	2017	8
915793	597179	480301	2017	8
915882	597179	480301	2017	8
916486	597179	480301	2017	8
915937	597179	480301	2017	8
916069	597179	480301	2017	8
915906	597179	480301	2017	8
916091	597179	480301	2017	8
916212	597179	480301	2017	8
916397	597179	480301	2017	8
916266	597179	480301	2017	8
916152	597179	480301	2017	8
916490	597179	480301	2017	8
915633	597179	480301	2017	8
916492	597179	480301	2017	8
916072	597179	480301	2017	8
916446	597179	480301	2017	8
915955	597179	480301	2017	8
916055	597179	480301	2017	8
916350	597179	480301	2017	8
916264	597179	480301	2017	8
916550	597179	480301	2017	8
915928	597179	480301	2017	8
916298	597179	480301	2017	8
916202	597179	480301	2017	8
916138	597179	480301	2017	8
916154	597179	480301	2017	8
916142	597179	480301	2017	8
915922	597179	480301	2017	8
915840	479924	597166	2017	8
915594	479924	597166	2017	8
915912	479924	597166	2017	8
915626	479924	597166	2017	8
916556	479924	597166	2017	8
916337	479924	597166	2017	8
916044	479924	597166	2017	8
915729	479924	597166	2017	8
915714	479924	597166	2017	8
916354	479924	597166	2017	8
916254	479924	597166	2017	8
915683	479924	597166	2017	8
916027	479924	597166	2017	8
915801	479924	597166	2017	8
916400	479924	597166	2017	8
916050	479924	597166	2017	8
915653	479924	597166	2017	8
916045	479924	597166	2017	8
915953	479924	597166	2017	8
916210	479924	597166	2017	8
915887	479924	597166	2017	8
915607	479924	597166	2017	8
915669	479924	597166	2017	8
916562	479924	597166	2017	8
915679	479924	597166	2017	8
916019	479924	597166	2017	8
916222	479924	597166	2017	8
916569	479924	597166	2017	8
916334	479924	597166	2017	8
916275	479924	597166	2017	8
915980	479924	597166	2017	8
916175	479924	597166	2017	8
916156	479924	597166	2017	8
915804	479924	597166	2017	8
916030	479924	597166	2017	8
915735	479924	597166	2017	8
916270	479924	597166	2017	8
916502	479924	597166	2017	8
915893	479924	597166	2017	8
915709	479924	597166	2017	8
915761	479924	597166	2017	8
916549	479924	597166	2017	8
915986	479924	597166	2017	8
915740	479924	597166	2017	8
915716	479924	597166	2017	8
915664	479924	597166	2017	8
916153	479924	597166	2017	8
916221	479924	597166	2017	8
916062	479924	597166	2017	8
916520	479924	597166	2017	8
915762	479924	597166	2017	8
916173	479924	597166	2017	8
915680	479924	597166	2017	8
915989	479924	597166	2017	8
915815	479924	597166	2017	8
915823	479924	597166	2017	8
916458	479924	597166	2017	8
915646	479924	597166	2017	8
915584	479924	597166	2017	8
915931	479924	597166	2017	8
915935	479924	597166	2017	8
915799	479924	597166	2017	8
915602	479924	597166	2017	8
916188	479924	597166	2017	8
915689	479924	597166	2017	8
915818	479924	597166	2017	8
916241	479924	597166	2017	8
916361	479924	597166	2017	8
915667	479924	597166	2017	8
915757	479924	597166	2017	8
916505	479924	597166	2017	8
916250	479924	597166	2017	8
915604	479924	597166	2017	8
916408	479924	597166	2017	8
916314	479924	597166	2017	8
915627	479924	597166	2017	8
915779	479924	597166	2017	8
915608	479924	597166	2017	8
915918	479924	597166	2017	8
915605	479924	597166	2017	8
915921	479924	597166	2017	8
916474	479924	597166	2017	8
916547	479924	597166	2017	8
915895	479924	597166	2017	8
915834	479924	597166	2017	8
915623	479924	597166	2017	8
916362	479924	597166	2017	8
915632	479924	597166	2017	8
916370	479924	597166	2017	8
915987	479924	597166	2017	8
916516	478682	597100	2017	8
915649	478682	597100	2017	8
916475	478682	597100	2017	8
916141	478682	597100	2017	8
916024	478682	597100	2017	8
915596	478682	597100	2017	8
916319	478682	597100	2017	8
915650	478682	597100	2017	8
915700	478682	597100	2017	8
916431	478682	597100	2017	8
916021	478682	597100	2017	8
915694	478682	597100	2017	8
916551	478682	597100	2017	8
915612	478682	597100	2017	8
915920	478682	597100	2017	8
915692	478682	597100	2017	8
916161	478682	597100	2017	8
916472	478682	597100	2017	8
915753	478682	597100	2017	8
915784	478682	597100	2017	8
916330	478682	597100	2017	8
916441	478682	597100	2017	8
916390	478682	597100	2017	8
915746	478682	597100	2017	8
916428	478682	597100	2017	8
916184	478682	597100	2017	8
916500	478682	597100	2017	8
915731	478682	597100	2017	8
915613	478682	597100	2017	8
916053	478682	597100	2017	8
915938	478682	597100	2017	8
916219	478682	597100	2017	8
916150	478682	597100	2017	8
916430	478682	597100	2017	8
915772	478682	597100	2017	8
916038	478682	597100	2017	8
916283	478682	597100	2017	8
915982	478682	597100	2017	8
915945	478682	597100	2017	8
916028	478682	597100	2017	8
916231	478682	597100	2017	8
916029	478682	597100	2017	8
916568	478682	597100	2017	8
915855	478682	597100	2017	8
916087	478682	597100	2017	8
916540	478682	597100	2017	8
916120	478682	597100	2017	8
916561	478682	597100	2017	8
916343	478682	597100	2017	8
916512	478682	597100	2017	8
916360	478682	597100	2017	8
915726	478682	597100	2017	8
916037	478682	597100	2017	8
916282	478682	597100	2017	8
915672	478682	597100	2017	8
916467	478682	597100	2017	8
915625	478682	597100	2017	8
916269	478682	597100	2017	8
916317	478682	597100	2017	8
915831	478682	597100	2017	8
916443	478682	597100	2017	8
915833	478682	597100	2017	8
915888	478682	597100	2017	8
915744	478682	597100	2017	8
915652	478682	597100	2017	8
915848	478682	597100	2017	8
915825	478682	597100	2017	8
916168	478682	597100	2017	8
915859	478682	597100	2017	8
916576	478682	597100	2017	8
915808	478682	597100	2017	8
916499	478682	597100	2017	8
915816	478682	597100	2017	8
915951	478682	597100	2017	8
915949	478682	597100	2017	8
916358	478682	597100	2017	8
915807	478682	597100	2017	8
916289	478682	597100	2017	8
915924	478682	597100	2017	8
915983	478682	597100	2017	8
916145	478682	597100	2017	8
915631	478682	597100	2017	8
916511	478682	597100	2017	8
916335	478682	597100	2017	8
915721	478682	597100	2017	8
915933	478682	597100	2017	8
916463	478682	597100	2017	8
915703	478682	597100	2017	8
916553	478682	597100	2017	8
916435	478682	597100	2017	8
915810	478682	597100	2017	8
915751	479058	597124	2017	8
915705	479058	597124	2017	8
916491	479058	597124	2017	8
916421	479058	597124	2017	8
916507	479058	597124	2017	8
915687	479058	597124	2017	8
915932	479058	597124	2017	8
916385	479058	597124	2017	8
916433	479058	597124	2017	8
916442	479058	597124	2017	8
916415	479058	597124	2017	8
915754	479058	597124	2017	8
915782	479058	597124	2017	8
915688	479058	597124	2017	8
916532	479058	597124	2017	8
916080	479058	597124	2017	8
915868	479058	597124	2017	8
915598	479058	597124	2017	8
916351	479058	597124	2017	8
915641	479058	597124	2017	8
916527	479058	597124	2017	8
915844	479058	597124	2017	8
916137	479058	597124	2017	8
915884	479058	597124	2017	8
915845	479058	597124	2017	8
915797	479058	597124	2017	8
915832	479058	597124	2017	8
916566	479058	597124	2017	8
915944	479058	597124	2017	8
916449	479058	597124	2017	8
916200	479058	597124	2017	8
915622	479058	597124	2017	8
915684	479058	597124	2017	8
916469	479058	597124	2017	8
916349	479058	597124	2017	8
915621	479058	597124	2017	8
916515	479058	597124	2017	8
915659	479058	597124	2017	8
915889	479058	597124	2017	8
916016	479058	597124	2017	8
916341	479058	597124	2017	8
915647	479058	597124	2017	8
915739	479058	597124	2017	8
916359	479058	597124	2017	8
916356	479058	597124	2017	8
916493	479058	597124	2017	8
915697	479058	597124	2017	8
915806	479058	597124	2017	8
916306	479058	597124	2017	8
916557	479058	597124	2017	8
915777	479058	597124	2017	8
915930	479058	597124	2017	8
916148	479058	597124	2017	8
916579	479058	597124	2017	8
916396	479058	597124	2017	8
916182	479058	597124	2017	8
915676	479058	597124	2017	8
915619	479058	597124	2017	8
915759	479058	597124	2017	8
915875	479058	597124	2017	8
916367	479058	597124	2017	8
915696	479058	597124	2017	8
915609	479058	597124	2017	8
916482	479058	597124	2017	8
916447	479058	597124	2017	8
915871	901347	479727	2017	8
915745	901347	479727	2017	8
916321	901347	479727	2017	8
916468	901347	479727	2017	8
916580	901347	479727	2017	8
916318	901347	479727	2017	8
915698	901347	479727	2017	8
916081	901347	479727	2017	8
915749	901347	479727	2017	8
915616	901347	479727	2017	8
915910	901347	479727	2017	8
915712	901347	479727	2017	8
915730	901347	479727	2017	8
916227	901347	479727	2017	8
916427	901347	479727	2017	8
915913	901347	479727	2017	8
916217	901347	479727	2017	8
916544	901347	479727	2017	8
915595	901347	479727	2017	8
915662	901347	479727	2017	8
915656	901347	479727	2017	8
915849	901347	479727	2017	8
915879	901347	479727	2017	8
915898	901347	479727	2017	8
916503	901347	479727	2017	8
916140	901347	479727	2017	8
915890	901347	479727	2017	8
916097	901347	479727	2017	8
915670	901347	479727	2017	8
916323	901347	479727	2017	8
916419	901347	479727	2017	8
916118	901347	479727	2017	8
916559	901347	479727	2017	8
915734	901347	479727	2017	8
916410	901347	479727	2017	8
915645	901347	479727	2017	8
915950	901347	479727	2017	8
915877	901347	479727	2017	8
915629	901347	479727	2017	8
916240	901347	479727	2017	8
915899	901347	479727	2017	8
915661	901347	479727	2017	8
916167	901347	479727	2017	8
916025	901347	479727	2017	8
916526	901347	479727	2017	8
916455	901347	479727	2017	8
916528	901347	479727	2017	8
915857	901347	479727	2017	8
916514	901347	479727	2017	8
915837	901347	479727	2017	8
915606	901347	479727	2017	8
915617	901347	479727	2017	8
916327	901347	479727	2017	8
916107	901347	479727	2017	8
916537	901347	479727	2017	8
915835	901347	479727	2017	8
915778	901347	479727	2017	8
915704	901347	479727	2017	8
916086	901347	479727	2017	8
915794	901347	479727	2017	8
916533	901347	479727	2017	8
915638	901347	479727	2017	8
915591	901347	479727	2017	8
916567	901347	479727	2017	8
915615	901347	479727	2017	8
915713	901347	479727	2017	8
916379	901347	479727	2017	8
916329	901347	479727	2017	8
915640	901347	479727	2017	8
915885	901347	479727	2017	8
916466	901347	479727	2017	8
916300	901347	479727	2017	8
915892	901347	479727	2017	8
915764	901347	479727	2017	8
916067	901347	479727	2017	8
916272	901347	479727	2017	8
916456	901347	479727	2017	8
915673	901347	479727	2017	8
915789	901347	479727	2017	8
916326	901347	479727	2017	8
915585	901347	479727	2017	8
915624	901347	479727	2017	8
916471	901347	479727	2017	8
916143	901347	479727	2017	8
915995	901347	479727	2017	8
915668	901347	479727	2017	8
915787	901347	479727	2017	8
915866	901347	479727	2017	8
916089	901347	479727	2017	8
916406	901347	479727	2017	8
916413	479557	596943	2017	8
915811	479557	596943	2017	8
916545	479557	596943	2017	8
916146	479557	596943	2017	8
916546	479557	596943	2017	8
915590	479557	596943	2017	8
916252	479557	596943	2017	8
915677	479557	596943	2017	8
915901	479557	596943	2017	8
916258	479557	596943	2017	8
916494	479557	596943	2017	8
916273	479557	596943	2017	8
915736	479557	596943	2017	8
916301	479557	596943	2017	8
916116	479557	596943	2017	8
916163	479557	596943	2017	8
915747	479557	596943	2017	8
915707	479557	596943	2017	8
915674	479557	596943	2017	8
915678	479557	596943	2017	8
915708	479557	596943	2017	8
915827	479557	596943	2017	8
916017	479557	596943	2017	8
916094	479557	596943	2017	8
915592	479557	596943	2017	8
916548	479557	596943	2017	8
915957	479557	596943	2017	8
915824	479557	596943	2017	8
916391	479557	596943	2017	8
915733	479557	596943	2017	8
916295	479557	596943	2017	8
915774	479557	596943	2017	8
915587	479557	596943	2017	8
916451	479557	596943	2017	8
915900	479557	596943	2017	8
916026	479557	596943	2017	8
915851	479557	596943	2017	8
916464	479557	596943	2017	8
915723	479557	596943	2017	8
916402	479557	596943	2017	8
916398	479557	596943	2017	8
915655	479557	596943	2017	8
916093	479557	596943	2017	8
915813	479557	596943	2017	8
916232	479557	596943	2017	8
916444	479557	596943	2017	8
916193	479557	596943	2017	8
916243	479557	596943	2017	8
916352	479557	596943	2017	8
916487	479557	596943	2017	8
915722	479557	596943	2017	8
916013	479557	596943	2017	8
916481	479557	596943	2017	8
915737	479557	596943	2017	8
916417	479557	596943	2017	8
916357	479557	596943	2017	8
915610	479557	596943	2017	8
915710	479557	596943	2017	8
916095	479557	596943	2017	8
916522	479557	596943	2017	8
916386	479557	596943	2017	8
916177	479557	596943	2017	8
915867	479557	596943	2017	8
915781	479557	596943	2017	8
915769	479557	596943	2017	8
915628	479557	596943	2017	8
915675	479557	596943	2017	8
916194	479557	596943	2017	8
916498	479557	596943	2017	8
916297	479557	596943	2017	8
916484	479557	596943	2017	8
915586	479557	596943	2017	8
915853	479557	596943	2017	8
916324	479557	596943	2017	8
916070	479557	596943	2017	8
916288	479557	596943	2017	8
915891	479557	596943	2017	8
915642	479557	596943	2017	8
915771	479557	596943	2017	8
915719	479557	596943	2017	8
915654	479557	596943	2017	8
915878	479557	596943	2017	8
916521	479557	596943	2017	8
916538	479557	596943	2017	8
915914	479557	596943	2017	8
916572	479557	596943	2017	8
916084	479557	596943	2017	8
915798	479557	596943	2017	8
916262	479557	596943	2017	8
915856	479557	596943	2017	8
916529	597426	480449	2017	8
915800	597426	480449	2017	8
915657	597426	480449	2017	8
915826	597426	480449	2017	8
915634	597426	480449	2017	8
915821	597426	480449	2017	8
916006	597426	480449	2017	8
915861	597426	480449	2017	8
915644	597426	480449	2017	8
916129	597426	480449	2017	8
915581	597426	480449	2017	8
916230	597426	480449	2017	8
915897	597426	480449	2017	8
916332	597426	480449	2017	8
916477	597426	480449	2017	8
915665	597426	480449	2017	8
916523	597426	480449	2017	8
916169	597426	480449	2017	8
916513	597426	480449	2017	8
915690	597426	480449	2017	8
915635	597426	480449	2017	8
916564	597426	480449	2017	8
916460	597426	480449	2017	8
915863	597426	480449	2017	8
916131	597426	480449	2017	8
915666	597426	480449	2017	8
915620	597426	480449	2017	8
916124	597426	480449	2017	8
915663	597426	480449	2017	8
916348	597426	480449	2017	8
915790	597426	480449	2017	8
915715	597426	480449	2017	8
915791	597426	480449	2017	8
915741	597426	480449	2017	8
916378	597426	480449	2017	8
916389	597426	480449	2017	8
915755	597426	480449	2017	8
916022	597426	480449	2017	8
916320	597426	480449	2017	8
916535	597426	480449	2017	8
916215	597426	480449	2017	8
916558	597426	480449	2017	8
916292	597426	480449	2017	8
915788	597426	480449	2017	8
915873	597426	480449	2017	8
915681	597426	480449	2017	8
916534	597426	480449	2017	8
915693	597426	480449	2017	8
915865	597426	480449	2017	8
916465	597426	480449	2017	8
916316	597426	480449	2017	8
916525	597426	480449	2017	8
916508	597426	480449	2017	8
916453	597426	480449	2017	8
916373	597426	480449	2017	8
915917	597426	480449	2017	8
916331	597426	480449	2017	8
916237	597426	480449	2017	8
916478	597426	480449	2017	8
916476	597426	480449	2017	8
915682	597426	480449	2017	8
915842	597426	480449	2017	8
916268	597426	480449	2017	8
916401	597426	480449	2017	8
916133	597426	480449	2017	8
915923	597426	480449	2017	8
915706	597426	480449	2017	8
916450	597426	480449	2017	8
916424	597426	480449	2017	8
915802	597426	480449	2017	8
915597	597426	480449	2017	8
915599	597426	480449	2017	8
916372	597426	480449	2017	8
915732	597426	480449	2017	8
916519	597426	480449	2017	8
915685	597426	480449	2017	8
916065	597426	480449	2017	8
915643	597426	480449	2017	8
915738	597426	480449	2017	8
916106	597426	480449	2017	8
915728	597426	480449	2017	8
916114	597426	480449	2017	8
916224	597426	480449	2017	8
915958	597426	480449	2017	8
916496	597426	480449	2017	8
915765	597426	480449	2017	8
916395	597426	480449	2017	8
916127	597426	480449	2017	8
916196	597426	480449	2017	8
916517	597426	480449	2017	8
915651	597426	479997	2017	8
915588	597426	479997	2017	8
916382	597426	479997	2017	8
916552	597426	479997	2017	8
915767	597426	479997	2017	8
916057	597426	479997	2017	8
915699	597426	479997	2017	8
915852	597426	479997	2017	8
915830	597426	479997	2017	8
916205	597426	479997	2017	8
916416	597426	479997	2017	8
916365	597426	479997	2017	8
916473	597426	479997	2017	8
915750	597426	479997	2017	8
916278	597426	479997	2017	8
915691	597426	479997	2017	8
916570	597426	479997	2017	8
916524	597426	479997	2017	8
916259	597426	479997	2017	8
916190	597426	479997	2017	8
920118	597426	479997	2017	8
920419	597426	479997	2017	8
920013	597426	479997	2017	8
919967	597426	479997	2017	8
920114	597426	479997	2017	8
920031	597426	479997	2017	8
919922	597426	479997	2017	8
919867	597426	479997	2017	8
920401	597426	479997	2017	8
920139	597426	479997	2017	8
920058	597426	479997	2017	8
919733	597426	479997	2017	8
919987	597426	479997	2017	8
915611	597426	479997	2017	8
919930	597426	479997	2017	8
919970	597426	479997	2017	8
916404	597426	479997	2017	8
919678	597426	479997	2017	8
919741	597426	479997	2017	8
915603	597426	479997	2017	8
919823	597426	479997	2017	8
920468	597426	479997	2017	8
915660	597426	479997	2017	8
915614	597426	479997	2017	8
915589	597426	479997	2017	8
915785	597426	479997	2017	8
920151	597426	479997	2017	8
919582	597426	479997	2017	8
920288	597426	479997	2017	8
919686	597426	479997	2017	8
919788	597426	479997	2017	8
920089	597426	479997	2017	8
920199	597426	479997	2017	8
920507	597426	479997	2017	8
920459	597426	479997	2017	8
919774	597426	479997	2017	8
920094	597426	479997	2017	8
919862	597426	479997	2017	8
920190	597426	479997	2017	8
919953	597426	479997	2017	8
919586	597426	479997	2017	8
919882	597426	479997	2017	8
915727	597426	479997	2017	8
920302	597426	479997	2017	8
915829	597426	479997	2017	8
916501	597426	479997	2017	8
915639	597426	479997	2017	8
916198	597426	479997	2017	8
916325	597426	479997	2017	8
916438	597426	479997	2017	8
920346	597426	479997	2017	8
919623	597426	479997	2017	8
920012	597426	479997	2017	8
916344	597426	479997	2017	8
919996	597426	479997	2017	8
916497	597426	479997	2017	8
916363	597426	479997	2017	8
916338	597426	479997	2017	8
916470	597426	479997	2017	8
919812	597426	479997	2017	8
919874	597426	479997	2017	8
920575	597426	479997	2017	8
920462	597426	479997	2017	8
916296	597426	479997	2017	8
916480	597426	479997	2017	8
915760	597426	479997	2017	8
915636	597426	479997	2017	8
920473	597426	479997	2017	8
915814	597426	479997	2017	8
915805	597426	479997	2017	8
915702	480066	479224	2017	8
920240	480066	479224	2017	8
919808	480066	479224	2017	8
919590	480066	479224	2017	8
919860	480066	479224	2017	8
920188	480066	479224	2017	8
920530	480066	479224	2017	8
919644	480066	479224	2017	8
920260	480066	479224	2017	8
919884	480066	479224	2017	8
919668	480066	479224	2017	8
919992	480066	479224	2017	8
920049	480066	479224	2017	8
919965	480066	479224	2017	8
919785	480066	479224	2017	8
919654	480066	479224	2017	8
920478	480066	479224	2017	8
920303	480066	479224	2017	8
920083	480066	479224	2017	8
919951	480066	479224	2017	8
920030	480066	479224	2017	8
919744	480066	479224	2017	8
919864	480066	479224	2017	8
920179	480066	479224	2017	8
919915	480066	479224	2017	8
920261	480066	479224	2017	8
919869	480066	479224	2017	8
920081	480066	479224	2017	8
920004	480066	479224	2017	8
919657	480066	479224	2017	8
920121	480066	479224	2017	8
920060	480066	479224	2017	8
920445	480066	479224	2017	8
919878	480066	479224	2017	8
920053	480066	479224	2017	8
919631	480066	479224	2017	8
919949	480066	479224	2017	8
920127	480066	479224	2017	8
919938	480066	479224	2017	8
919999	480066	479224	2017	8
920479	480066	479224	2017	8
919988	480066	479224	2017	8
920429	480066	479224	2017	8
919954	480066	479224	2017	8
919696	480066	479224	2017	8
919868	480066	479224	2017	8
919822	480066	479224	2017	8
920056	480066	479224	2017	8
920209	480066	479224	2017	8
920371	480066	479224	2017	8
920033	480066	479224	2017	8
920074	480066	479224	2017	8
920404	480066	479224	2017	8
920329	480066	479224	2017	8
919719	480066	479224	2017	8
919610	480066	479224	2017	8
919913	480066	479224	2017	8
919656	480066	479224	2017	8
920018	480066	479224	2017	8
920491	480066	479224	2017	8
920187	480066	479224	2017	8
916429	480066	479224	2017	8
920546	480066	479224	2017	8
919811	480066	479224	2017	8
919989	480066	479224	2017	8
920450	480066	479224	2017	8
920356	480066	479224	2017	8
919937	480066	479224	2017	8
919855	480066	479224	2017	8
920335	480066	479224	2017	8
920386	480066	479224	2017	8
920117	480066	479224	2017	8
919977	480066	479224	2017	8
920017	480066	479224	2017	8
920432	480066	479224	2017	8
919851	480066	479224	2017	8
919731	480066	479224	2017	8
920165	480066	479224	2017	8
920047	480066	479224	2017	8
920328	480066	479224	2017	8
919994	480066	479224	2017	8
920305	480066	479224	2017	8
919793	480066	479224	2017	8
920130	480066	479224	2017	8
920070	480066	479224	2017	8
920120	480066	479224	2017	8
919911	480066	479224	2017	8
920215	480066	479224	2017	8
920154	480066	479224	2017	8
919697	480066	479224	2017	8
920567	900741	479406	2017	8
920011	900741	479406	2017	8
919974	900741	479406	2017	8
919852	900741	479406	2017	8
920134	900741	479406	2017	8
919933	900741	479406	2017	8
919775	900741	479406	2017	8
920036	900741	479406	2017	8
920560	900741	479406	2017	8
919817	900741	479406	2017	8
919752	900741	479406	2017	8
920214	900741	479406	2017	8
920474	900741	479406	2017	8
919909	900741	479406	2017	8
919722	900741	479406	2017	8
919979	900741	479406	2017	8
919766	900741	479406	2017	8
919666	900741	479406	2017	8
919786	900741	479406	2017	8
919921	900741	479406	2017	8
920003	900741	479406	2017	8
920181	900741	479406	2017	8
920015	900741	479406	2017	8
920054	900741	479406	2017	8
920555	900741	479406	2017	8
920104	900741	479406	2017	8
920055	900741	479406	2017	8
919952	900741	479406	2017	8
920570	900741	479406	2017	8
919655	900741	479406	2017	8
920568	900741	479406	2017	8
920022	900741	479406	2017	8
920068	900741	479406	2017	8
919986	900741	479406	2017	8
920243	900741	479406	2017	8
919904	900741	479406	2017	8
920152	900741	479406	2017	8
919957	900741	479406	2017	8
920298	900741	479406	2017	8
919934	900741	479406	2017	8
919946	900741	479406	2017	8
920275	900741	479406	2017	8
920420	900741	479406	2017	8
920170	900741	479406	2017	8
920351	900741	479406	2017	8
919628	900741	479406	2017	8
920441	900741	479406	2017	8
920350	900741	479406	2017	8
920475	900741	479406	2017	8
920449	900741	479406	2017	8
919888	900741	479406	2017	8
920263	900741	479406	2017	8
919897	900741	479406	2017	8
920039	900741	479406	2017	8
919779	900741	479406	2017	8
919626	900741	479406	2017	8
919956	900741	479406	2017	8
919613	900741	479406	2017	8
920239	900741	479406	2017	8
920489	900741	479406	2017	8
919615	900741	479406	2017	8
920043	900741	479406	2017	8
920472	900741	479406	2017	8
920444	900741	479406	2017	8
919825	900741	479406	2017	8
919679	900741	479406	2017	8
919726	900741	479406	2017	8
919849	900741	479406	2017	8
920253	900741	479406	2017	8
920363	900741	479406	2017	8
919880	900741	479406	2017	8
920099	900741	479406	2017	8
920307	900741	479406	2017	8
920178	900741	479406	2017	8
919947	900741	479406	2017	8
920001	900741	479406	2017	8
920097	900741	479406	2017	8
919614	900741	479406	2017	8
915883	900741	479406	2017	8
919885	900741	479406	2017	8
919927	900741	479406	2017	8
920160	900741	479406	2017	8
919832	900741	479406	2017	8
920257	900741	479406	2017	8
919813	900741	479406	2017	8
919960	900741	479406	2017	8
920411	900741	479406	2017	8
919765	900741	479406	2017	8
920324	900741	479406	2017	8
919841	900741	479406	2017	8
920129	901490	479165	2017	8
919879	901490	479165	2017	8
920080	901490	479165	2017	8
919940	901490	479165	2017	8
919959	901490	479165	2017	8
920225	901490	479165	2017	8
919991	901490	479165	2017	8
919890	901490	479165	2017	8
919756	901490	479165	2017	8
920527	901490	479165	2017	8
920313	901490	479165	2017	8
920176	901490	479165	2017	8
920198	901490	479165	2017	8
919682	901490	479165	2017	8
919585	901490	479165	2017	8
919750	901490	479165	2017	8
920113	901490	479165	2017	8
920035	901490	479165	2017	8
920193	901490	479165	2017	8
920123	901490	479165	2017	8
