,Id,Sire,Dam
1373,G2_425030,G1_900413,G1_823474
1374,G2_431607,G1_900413,G1_823474
1375,G2_432123,G1_900413,G1_823474
1376,G2_425047,G1_900413,G1_823474
1377,G2_430479,G1_900413,G1_823474
1378,G2_430866,G1_900413,G1_823474
1379,G2_430376,G1_900413,G1_823474
1380,G2_424936,G1_900413,G1_823314
1381,G2_430232,G1_900413,G1_823314
1382,G2_431723,G1_900413,G1_823314
1383,G2_424525,G1_900413,G1_823314
1384,G2_431677,G1_900413,G1_823314
1385,G2_432168,G1_900413,G1_823314
1386,G2_425712,G1_900413,G1_823314
1387,G2_426193,G1_900413,G1_823314
1388,G2_425515,G1_900413,G1_823314
1389,G2_430948,G1_900413,G1_823314
1390,G2_430960,G1_900413,G1_823314
1391,G2_425376,G1_900413,G1_823314
1392,G2_425960,G1_900413,G1_823314
1393,G2_425025,G1_900413,G1_823314
1394,G2_424736,G1_900413,G1_823314
1395,G2_424313,G1_900413,G1_823314
1396,G2_425116,G1_900413,G1_823314
1397,G2_424475,G1_900413,G1_823314
1398,G2_430539,G1_900413,G1_823314
1399,G2_424661,G1_900413,G1_823314
1400,G2_431673,G1_900413,G1_823314
1401,G2_426098,G1_900413,G1_823314
1402,G2_426030,G1_900413,G1_823314
1403,G2_431509,G1_900413,G1_823314
1404,G2_430363,G1_900413,G1_823314
1405,G2_426114,G1_900413,G1_823314
1406,G2_430557,G1_900413,G1_823314
1407,G2_431051,G1_900413,G1_823314
1408,G2_431940,G1_900413,G1_823314
1409,G2_430373,G1_900413,G1_823314
1410,G2_431578,G1_900413,G1_801602
1411,G2_425429,G1_900413,G1_801602
1412,G2_425351,G1_900413,G1_801602
1413,G2_424980,G1_900413,G1_801602
1414,G2_424834,G1_900413,G1_801602
1415,G2_425352,G1_900413,G1_801602
1416,G2_425944,G1_900413,G1_801602
1417,G2_430443,G1_900413,G1_801602
1418,G2_425264,G1_900413,G1_801602
1419,G2_425110,G1_900413,G1_801602
1420,G2_424537,G1_900413,G1_801602
1421,G2_432145,G1_900413,G1_801602
1422,G2_425678,G1_900413,G1_801602
1423,G2_431251,G1_900413,G1_801602
1424,G2_425950,G1_900413,G1_801602
1425,G2_431788,G1_900413,G1_801602
1426,G2_432098,G1_900413,G1_801602
1427,G2_425749,G1_900413,G1_801602
1428,G2_425414,G1_900413,G1_801602
1429,G2_426206,G1_900413,G1_801602
1430,G2_425726,G1_900413,G1_801602
1431,G2_426171,G1_900413,G1_801602
1432,G2_424291,G1_900413,G1_801602
1433,G2_430701,G1_900413,G1_801602
1434,G2_431342,G1_900413,G1_801602
1435,G2_430720,G1_900413,G1_801602
1436,G2_425019,G1_900413,G1_801602
1437,G2_424232,G1_900413,G1_801602
1438,G2_430668,G1_900413,G1_801602
1439,G2_431217,G1_900413,G1_801602
1440,G2_425929,G1_900300,G1_801486
1441,G2_431062,G1_900300,G1_801486
1442,G2_424284,G1_900300,G1_801486
1443,G2_431472,G1_900300,G1_801486
1444,G2_426084,G1_900300,G1_801486
1445,G2_431523,G1_900300,G1_801486
1446,G2_431381,G1_900300,G1_801486
1447,G2_430244,G1_900300,G1_801486
1448,G2_431307,G1_900300,G1_801486
1449,G2_431582,G1_900300,G1_801486
1450,G2_430341,G1_900300,G1_801486
1451,G2_425943,G1_900300,G1_801486
1452,G2_431732,G1_900300,G1_801486
1453,G2_425854,G1_900300,G1_801486
1454,G2_430245,G1_900300,G1_801486
1455,G2_431203,G1_900300,G1_801486
1456,G2_424540,G1_900300,G1_801486
1457,G2_426183,G1_900300,G1_801486
1458,G2_424646,G1_900300,G1_801486
1459,G2_425507,G1_900300,G1_801486
1460,G2_430628,G1_900300,G1_801486
1461,G2_425091,G1_900300,G1_801486
1462,G2_430528,G1_900300,G1_801486
1463,G2_431599,G1_900300,G1_801486
1464,G2_431775,G1_900300,G1_801486
1465,G2_430746,G1_900300,G1_801486
1466,G2_425236,G1_900300,G1_801486
1467,G2_431438,G1_900300,G1_801486
1468,G2_431934,G1_900300,G1_801486
1469,G2_430678,G1_900300,G1_801486
1470,G2_424879,G1_900300,G1_801972
1471,G2_430916,G1_900300,G1_801972
1472,G2_424516,G1_900300,G1_801972
1473,G2_430483,G1_900300,G1_801972
1474,G2_430577,G1_900300,G1_801972
1475,G2_431329,G1_900300,G1_801972
1476,G2_430922,G1_900300,G1_801972
1477,G2_425562,G1_900300,G1_801972
1478,G2_430263,G1_900300,G1_801972
1479,G2_430413,G1_900300,G1_801972
1480,G2_431479,G1_900300,G1_801972
1481,G2_431073,G1_900300,G1_801972
1482,G2_424215,G1_900300,G1_801972
1483,G2_426049,G1_900300,G1_801972
1484,G2_425967,G1_900300,G1_801972
1485,G2_425870,G1_900300,G1_801972
1486,G2_425973,G1_900300,G1_801972
1487,G2_425753,G1_900300,G1_801972
1488,G2_424426,G1_900300,G1_801972
1489,G2_426012,G1_900300,G1_801972
1490,G2_426073,G1_900300,G1_801972
1491,G2_425398,G1_900300,G1_801972
1492,G2_430629,G1_900300,G1_801972
1493,G2_431020,G1_900300,G1_801972
1494,G2_432129,G1_900300,G1_801972
1495,G2_425167,G1_900300,G1_801972
1496,G2_430827,G1_900300,G1_801972
1497,G2_430950,G1_900300,G1_801972
1498,G2_430798,G1_900300,G1_801972
1499,G2_424209,G1_900300,G1_801972
1500,G2_431281,G1_900300,G1_801968
1501,G2_424693,G1_900300,G1_801968
1502,G2_425837,G1_900300,G1_801968
1503,G2_432185,G1_900300,G1_801968
1504,G2_425459,G1_900300,G1_801968
1505,G2_431771,G1_900300,G1_801968
1506,G2_425673,G1_900300,G1_801968
1507,G2_430233,G1_900300,G1_801968
1508,G2_430696,G1_900300,G1_801968
1509,G2_424828,G1_900300,G1_801968
1510,G2_431526,G1_900300,G1_801968
1511,G2_425724,G1_900300,G1_801968
1512,G2_431074,G1_900300,G1_801968
1513,G2_430915,G1_900300,G1_801968
1514,G2_431305,G1_900300,G1_801968
1515,G2_431516,G1_900300,G1_801968
1516,G2_425709,G1_900300,G1_801968
1517,G2_430262,G1_900300,G1_801968
1518,G2_425924,G1_900300,G1_801968
1519,G2_425155,G1_900300,G1_801968
1520,G2_424985,G1_900300,G1_801968
1521,G2_431046,G1_900300,G1_801968
1522,G2_430791,G1_900300,G1_801968
1523,G2_430956,G1_900300,G1_801968
1524,G2_432096,G1_900300,G1_801968
1525,G2_430489,G1_900300,G1_801968
1526,G2_425386,G1_900300,G1_801968
1527,G2_430544,G1_900300,G1_801968
1528,G2_426154,G1_900300,G1_801968
1529,G2_430951,G1_900300,G1_801968
1530,G2_424880,G1_900154,G1_801795
1531,G2_425686,G1_900154,G1_801795
1532,G2_432133,G1_900154,G1_801795
1533,G2_432057,G1_900154,G1_801795
1534,G2_431089,G1_900154,G1_801795
1535,G2_431780,G1_900154,G1_801795
1536,G2_430864,G1_900154,G1_801795
1537,G2_425926,G1_900154,G1_801795
1538,G2_425849,G1_900154,G1_801795
1539,G2_424619,G1_900154,G1_801795
1540,G2_425905,G1_900154,G1_801795
1541,G2_424541,G1_900154,G1_801795
1542,G2_426016,G1_900154,G1_801795
1543,G2_425214,G1_900154,G1_801795
1544,G2_431568,G1_900154,G1_801795
1545,G2_424840,G1_900154,G1_801795
1546,G2_431413,G1_900154,G1_801795
1547,G2_425535,G1_900154,G1_801795
1548,G2_424618,G1_900154,G1_801795
1549,G2_431274,G1_900154,G1_801795
1550,G2_424329,G1_900154,G1_801795
1551,G2_425794,G1_900154,G1_801795
1552,G2_430893,G1_900154,G1_801795
1553,G2_430538,G1_900154,G1_801795
1554,G2_430488,G1_900154,G1_801795
1555,G2_430990,G1_900154,G1_801795
1556,G2_430861,G1_900154,G1_801795
1557,G2_425257,G1_900154,G1_801795
1558,G2_426156,G1_900154,G1_801795
1559,G2_430961,G1_900154,G1_801795
1560,G2_424394,G1_900154,G1_401878
1561,G2_424526,G1_900154,G1_401878
1562,G2_425820,G1_900154,G1_401878
1563,G2_425432,G1_900154,G1_401878
1564,G2_425284,G1_900154,G1_401878
1565,G2_424546,G1_900154,G1_401878
1566,G2_425895,G1_900154,G1_401878
1567,G2_431580,G1_900154,G1_401878
1568,G2_424927,G1_900154,G1_401878
1569,G2_425566,G1_900154,G1_401878
1570,G2_425648,G1_900154,G1_401878
1571,G2_432112,G1_900154,G1_401878
1572,G2_431809,G1_900154,G1_401878
1573,G2_425776,G1_900154,G1_401878
1574,G2_425474,G1_900154,G1_401878
1575,G2_424838,G1_900154,G1_401878
1576,G2_424481,G1_900154,G1_401878
1577,G2_431987,G1_900154,G1_401878
1578,G2_430902,G1_900154,G1_401878
1579,G2_425119,G1_900154,G1_401878
1580,G2_425800,G1_900154,G1_401878
1581,G2_424649,G1_900154,G1_401878
1582,G2_424810,G1_900154,G1_401878
1583,G2_424782,G1_900154,G1_401878
1584,G2_424345,G1_900154,G1_401878
1585,G2_431298,G1_900154,G1_401878
1586,G2_425701,G1_900154,G1_401878
1587,G2_430673,G1_900154,G1_401878
1588,G2_424916,G1_900154,G1_401878
1589,G2_425070,G1_900154,G1_401878
1590,G2_424962,G1_900154,G1_802853
1591,G2_430810,G1_900154,G1_802853
1592,G2_424878,G1_900154,G1_802853
1593,G2_425023,G1_900154,G1_802853
1594,G2_424306,G1_900154,G1_802853
1595,G2_430381,G1_900154,G1_802853
1596,G2_432142,G1_900154,G1_802853
1597,G2_425761,G1_900154,G1_802853
1598,G2_424517,G1_900154,G1_802853
1599,G2_425909,G1_900154,G1_802853
1600,G2_424478,G1_900154,G1_802853
1601,G2_425590,G1_900154,G1_802853
1602,G2_432001,G1_900154,G1_802853
1603,G2_431975,G1_900154,G1_802853
1604,G2_425938,G1_900154,G1_802853
1605,G2_424357,G1_900154,G1_802853
1606,G2_432080,G1_900154,G1_802853
1607,G2_425148,G1_900154,G1_802853
1608,G2_425191,G1_900154,G1_802853
1609,G2_425316,G1_900154,G1_802853
1610,G2_430348,G1_900154,G1_802853
1611,G2_430699,G1_900154,G1_802853
1612,G2_431515,G1_900154,G1_802853
1613,G2_431517,G1_900154,G1_802853
1614,G2_430664,G1_900154,G1_802853
1615,G2_425568,G1_900154,G1_802853
1616,G2_424860,G1_900154,G1_802853
1617,G2_430848,G1_900154,G1_802853
1618,G2_430297,G1_900154,G1_802853
1619,G2_425374,G1_900154,G1_802853
1620,G2_431974,G1_900076,G1_801355
1621,G2_425986,G1_900076,G1_801355
1622,G2_425391,G1_900076,G1_801355
1623,G2_430486,G1_900076,G1_801355
1624,G2_424715,G1_900076,G1_801355
1625,G2_430982,G1_900076,G1_801355
1626,G2_424398,G1_900076,G1_801355
1627,G2_432124,G1_900076,G1_801355
1628,G2_425138,G1_900076,G1_801355
1629,G2_425306,G1_900076,G1_801355
1630,G2_424514,G1_900076,G1_801355
1631,G2_424662,G1_900076,G1_801355
1632,G2_431730,G1_900076,G1_801355
1633,G2_431868,G1_900076,G1_801355
1634,G2_431014,G1_900076,G1_801355
1635,G2_425036,G1_900076,G1_801355
1636,G2_424924,G1_900076,G1_801355
1637,G2_425239,G1_900076,G1_801355
1638,G2_425567,G1_900076,G1_801355
1639,G2_425575,G1_900076,G1_801355
1640,G2_424325,G1_900076,G1_801355
1641,G2_431502,G1_900076,G1_801355
1642,G2_430797,G1_900076,G1_801355
1643,G2_424250,G1_900076,G1_801355
1644,G2_425127,G1_900076,G1_801355
1645,G2_425072,G1_900076,G1_801355
1646,G2_425451,G1_900076,G1_801355
1647,G2_431163,G1_900076,G1_801355
1648,G2_430603,G1_900076,G1_801355
1649,G2_431135,G1_900076,G1_801355
1650,G2_432134,G1_900076,G1_402086
1651,G2_430514,G1_900076,G1_402086
1652,G2_424387,G1_900076,G1_402086
1653,G2_425383,G1_900076,G1_402086
1654,G2_431425,G1_900076,G1_402086
1655,G2_431817,G1_900076,G1_402086
1656,G2_425309,G1_900076,G1_402086
1657,G2_426089,G1_900076,G1_402086
1658,G2_430319,G1_900076,G1_402086
1659,G2_431904,G1_900076,G1_402086
1660,G2_430291,G1_900076,G1_402086
1661,G2_426150,G1_900076,G1_402086
1662,G2_430772,G1_900076,G1_402086
1663,G2_431287,G1_900076,G1_402086
1664,G2_424799,G1_900076,G1_402086
1665,G2_430792,G1_900076,G1_402086
1666,G2_430986,G1_900076,G1_402086
1667,G2_431367,G1_900076,G1_402086
1668,G2_431849,G1_900076,G1_402086
1669,G2_425336,G1_900076,G1_402086
1670,G2_432114,G1_900076,G1_402086
1671,G2_425946,G1_900076,G1_402086
1672,G2_425831,G1_900076,G1_402086
1673,G2_424805,G1_900076,G1_402086
1674,G2_425500,G1_900076,G1_402086
1675,G2_424891,G1_900076,G1_402086
1676,G2_431598,G1_900076,G1_402086
1677,G2_425620,G1_900076,G1_402086
1678,G2_431423,G1_900076,G1_402086
1679,G2_425897,G1_900076,G1_402086
1680,G2_424413,G1_900076,G1_801966
1681,G2_431947,G1_900076,G1_801966
1682,G2_424769,G1_900076,G1_801966
1683,G2_425441,G1_900076,G1_801966
1684,G2_430303,G1_900076,G1_801966
1685,G2_432169,G1_900076,G1_801966
1686,G2_425330,G1_900076,G1_801966
1687,G2_430652,G1_900076,G1_801966
1688,G2_430399,G1_900076,G1_801966
1689,G2_430985,G1_900076,G1_801966
1690,G2_424974,G1_900076,G1_801966
1691,G2_431871,G1_900076,G1_801966
1692,G2_430228,G1_900076,G1_801966
1693,G2_426128,G1_900076,G1_801966
1694,G2_431076,G1_900076,G1_801966
1695,G2_431818,G1_900076,G1_801966
1696,G2_426039,G1_900076,G1_801966
1697,G2_424332,G1_900076,G1_801966
1698,G2_432008,G1_900076,G1_801966
1699,G2_425046,G1_900076,G1_801966
1700,G2_432020,G1_900076,G1_801966
1701,G2_431529,G1_900076,G1_801966
1702,G2_430333,G1_900076,G1_801966
1703,G2_431792,G1_900076,G1_801966
1704,G2_431913,G1_900076,G1_801966
1705,G2_432068,G1_900076,G1_801966
1706,G2_425472,G1_900076,G1_801966
1707,G2_424552,G1_900076,G1_801966
1708,G2_424553,G1_900076,G1_801966
1709,G2_430679,G1_900076,G1_801966
1710,G2_425183,G1_900417,G1_802124
1711,G2_431232,G1_900417,G1_802124
1712,G2_430744,G1_900417,G1_802124
1713,G2_430366,G1_900417,G1_802124
1714,G2_424875,G1_900417,G1_802124
1715,G2_431079,G1_900417,G1_802124
1716,G2_430728,G1_900417,G1_802124
1717,G2_425629,G1_900417,G1_802124
1718,G2_430593,G1_900417,G1_802124
1719,G2_431007,G1_900417,G1_802124
1720,G2_425707,G1_900417,G1_802124
1721,G2_426063,G1_900417,G1_802124
1722,G2_425006,G1_900417,G1_802124
1723,G2_431814,G1_900417,G1_802124
1724,G2_431942,G1_900417,G1_802124
1725,G2_430788,G1_900417,G1_802124
1726,G2_431705,G1_900417,G1_802124
1727,G2_432082,G1_900417,G1_802124
1728,G2_430268,G1_900417,G1_802124
1729,G2_431666,G1_900417,G1_802124
1730,G2_431743,G1_900417,G1_802124
1731,G2_430955,G1_900417,G1_802124
1732,G2_432017,G1_900417,G1_802124
1733,G2_431917,G1_900417,G1_802124
1734,G2_430545,G1_900417,G1_802124
1735,G2_430551,G1_900417,G1_802124
1736,G2_430926,G1_900417,G1_802124
1737,G2_431048,G1_900417,G1_802124
1738,G2_424806,G1_900417,G1_802124
1739,G2_431343,G1_900417,G1_802124
1740,G2_430801,G1_900417,G1_823476
1741,G2_425017,G1_900417,G1_823476
1742,G2_430657,G1_900417,G1_823476
1743,G2_425573,G1_900417,G1_823476
1744,G2_431833,G1_900417,G1_823476
1745,G2_430829,G1_900417,G1_823476
1746,G2_425276,G1_900417,G1_823476
1747,G2_430722,G1_900417,G1_823476
1748,G2_431693,G1_900417,G1_823476
1749,G2_431391,G1_900417,G1_823476
1750,G2_425482,G1_900417,G1_823476
1751,G2_431900,G1_900417,G1_823476
1752,G2_430897,G1_900417,G1_823476
1753,G2_424839,G1_900417,G1_823476
1754,G2_424296,G1_900417,G1_823476
1755,G2_425410,G1_900417,G1_823476
1756,G2_431176,G1_900417,G1_823476
1757,G2_425731,G1_900417,G1_823476
1758,G2_425937,G1_900417,G1_823476
1759,G2_431997,G1_900417,G1_823476
1760,G2_431988,G1_900417,G1_823476
1761,G2_432189,G1_900417,G1_823476
1762,G2_432042,G1_900417,G1_823476
1763,G2_431126,G1_900417,G1_823476
1764,G2_426061,G1_900417,G1_823476
1765,G2_431760,G1_900417,G1_823476
1766,G2_431150,G1_900417,G1_823476
1767,G2_424943,G1_900417,G1_823476
1768,G2_430222,G1_900417,G1_823476
1769,G2_424793,G1_900417,G1_823476
1770,G2_432181,G1_900417,G1_823453
1771,G2_431921,G1_900417,G1_823453
1772,G2_424663,G1_900417,G1_823453
1773,G2_425971,G1_900417,G1_823453
1774,G2_432041,G1_900417,G1_823453
1775,G2_431066,G1_900417,G1_823453
1776,G2_431514,G1_900417,G1_823453
1777,G2_425643,G1_900417,G1_823453
1778,G2_424319,G1_900417,G1_823453
1779,G2_425888,G1_900417,G1_823453
1780,G2_431023,G1_900417,G1_823453
1781,G2_426204,G1_900417,G1_823453
1782,G2_425403,G1_900417,G1_823453
1783,G2_432035,G1_900417,G1_823453
1784,G2_431553,G1_900417,G1_823453
1785,G2_431210,G1_900417,G1_823453
1786,G2_425719,G1_900417,G1_823453
1787,G2_431579,G1_900417,G1_823453
1788,G2_431867,G1_900417,G1_823453
1789,G2_430416,G1_900417,G1_823453
1790,G2_425762,G1_900417,G1_823453
1791,G2_425546,G1_900417,G1_823453
1792,G2_426196,G1_900417,G1_823453
1793,G2_431149,G1_900417,G1_823453
1794,G2_431986,G1_900417,G1_823453
1795,G2_425990,G1_900417,G1_823453
1796,G2_432097,G1_900417,G1_823453
1797,G2_432151,G1_900417,G1_823453
1798,G2_424563,G1_900417,G1_823453
1799,G2_431227,G1_900417,G1_823453
1800,G2_430844,G1_900486,G1_802645
1801,G2_432176,G1_900486,G1_802645
1802,G2_431800,G1_900486,G1_802645
1803,G2_426093,G1_900486,G1_802645
1804,G2_430691,G1_900486,G1_802645
1805,G2_425326,G1_900486,G1_802645
1806,G2_426092,G1_900486,G1_802645
1807,G2_431276,G1_900486,G1_802645
1808,G2_425549,G1_900486,G1_802645
1809,G2_431548,G1_900486,G1_802645
1810,G2_425237,G1_900486,G1_802645
1811,G2_431887,G1_900486,G1_802645
1812,G2_431115,G1_900486,G1_802645
1813,G2_425729,G1_900486,G1_802645
1814,G2_431858,G1_900486,G1_802645
1815,G2_424650,G1_900486,G1_802645
1816,G2_432167,G1_900486,G1_802645
1817,G2_425703,G1_900486,G1_802645
1818,G2_431994,G1_900486,G1_802645
1819,G2_430339,G1_900486,G1_802645
1820,G2_430349,G1_900486,G1_802645
1821,G2_425345,G1_900486,G1_802645
1822,G2_425859,G1_900486,G1_802645
1823,G2_430428,G1_900486,G1_802645
1824,G2_431252,G1_900486,G1_802645
1825,G2_430635,G1_900486,G1_802645
1826,G2_425954,G1_900486,G1_802645
1827,G2_425150,G1_900486,G1_802645
1828,G2_430997,G1_900486,G1_802645
1829,G2_432100,G1_900486,G1_802645
1830,G2_424529,G1_900486,G1_402047
1831,G2_431676,G1_900486,G1_402047
1832,G2_424536,G1_900486,G1_402047
1833,G2_430224,G1_900486,G1_402047
1834,G2_431794,G1_900486,G1_402047
1835,G2_430606,G1_900486,G1_402047
1836,G2_430609,G1_900486,G1_402047
1837,G2_424230,G1_900486,G1_402047
1838,G2_430278,G1_900486,G1_402047
1839,G2_431283,G1_900486,G1_402047
1840,G2_431269,G1_900486,G1_402047
1841,G2_430582,G1_900486,G1_402047
1842,G2_432148,G1_900486,G1_402047
1843,G2_425181,G1_900486,G1_402047
1844,G2_431832,G1_900486,G1_402047
1845,G2_430953,G1_900486,G1_402047
1846,G2_425387,G1_900486,G1_402047
1847,G2_430364,G1_900486,G1_402047
1848,G2_425412,G1_900486,G1_402047
1849,G2_431410,G1_900486,G1_402047
1850,G2_424423,G1_900486,G1_402047
1851,G2_425529,G1_900486,G1_402047
1852,G2_425510,G1_900486,G1_402047
1853,G2_430521,G1_900486,G1_402047
1854,G2_424956,G1_900486,G1_402047
1855,G2_431614,G1_900486,G1_402047
1856,G2_431538,G1_900486,G1_402047
1857,G2_431132,G1_900486,G1_402047
1858,G2_431320,G1_900486,G1_402047
1859,G2_425097,G1_900486,G1_402047
1860,G2_425988,G1_900486,G1_823177
1861,G2_430651,G1_900486,G1_823177
1862,G2_425228,G1_900486,G1_823177
1863,G2_430760,G1_900486,G1_823177
1864,G2_430851,G1_900486,G1_823177
1865,G2_431831,G1_900486,G1_823177
1866,G2_431181,G1_900486,G1_823177
1867,G2_431000,G1_900486,G1_823177
1868,G2_431347,G1_900486,G1_823177
1869,G2_430914,G1_900486,G1_823177
1870,G2_431501,G1_900486,G1_823177
1871,G2_424369,G1_900486,G1_823177
1872,G2_425033,G1_900486,G1_823177
1873,G2_424967,G1_900486,G1_823177
1874,G2_430784,G1_900486,G1_823177
1875,G2_424372,G1_900486,G1_823177
1876,G2_425880,G1_900486,G1_823177
1877,G2_425168,G1_900486,G1_823177
1878,G2_430420,G1_900486,G1_823177
1879,G2_424353,G1_900486,G1_823177
1880,G2_431404,G1_900486,G1_823177
1881,G2_425658,G1_900486,G1_823177
1882,G2_430362,G1_900486,G1_823177
1883,G2_431853,G1_900486,G1_823177
1884,G2_432087,G1_900486,G1_823177
1885,G2_425940,G1_900486,G1_823177
1886,G2_425381,G1_900486,G1_823177
1887,G2_425583,G1_900486,G1_823177
1888,G2_424904,G1_900486,G1_823177
1889,G2_431221,G1_900486,G1_823177
1890,G2_425114,G1_900461,G1_900486
1891,G2_425539,G1_900461,G1_900486
1892,G2_424461,G1_900461,G1_900486
1893,G2_425308,G1_900461,G1_900486
1894,G2_430927,G1_900461,G1_900486
1895,G2_425654,G1_900461,G1_900486
1896,G2_430601,G1_900461,G1_900486
1897,G2_424443,G1_900461,G1_900486
1898,G2_432147,G1_900461,G1_900486
1899,G2_431190,G1_900461,G1_900486
1900,G2_432079,G1_900461,G1_900486
1901,G2_430429,G1_900461,G1_900486
1902,G2_430991,G1_900461,G1_900486
1903,G2_430405,G1_900461,G1_900486
1904,G2_425920,G1_900461,G1_900486
1905,G2_430977,G1_900461,G1_900486
1906,G2_430289,G1_900461,G1_900486
1907,G2_424331,G1_900461,G1_900486
1908,G2_424630,G1_900461,G1_900486
1909,G2_430620,G1_900461,G1_900486
1910,G2_424592,G1_900461,G1_900486
1911,G2_431816,G1_900461,G1_900486
1912,G2_430621,G1_900461,G1_900486
1913,G2_431664,G1_900461,G1_900486
1914,G2_425321,G1_900461,G1_900486
1915,G2_431697,G1_900461,G1_900486
1916,G2_431570,G1_900461,G1_900486
1917,G2_426054,G1_900461,G1_900486
1918,G2_425711,G1_900461,G1_900486
1919,G2_430519,G1_900461,G1_900486
1920,G2_424246,G1_900461,G1_823139
1921,G2_424433,G1_900461,G1_823139
1922,G2_424434,G1_900461,G1_823139
1923,G2_424606,G1_900461,G1_823139
1924,G2_424961,G1_900461,G1_823139
1925,G2_430849,G1_900461,G1_823139
1926,G2_424403,G1_900461,G1_823139
1927,G2_426188,G1_900461,G1_823139
1928,G2_432137,G1_900461,G1_823139
1929,G2_424572,G1_900461,G1_823139
1930,G2_432157,G1_900461,G1_823139
1931,G2_430277,G1_900461,G1_823139
1932,G2_425965,G1_900461,G1_823139
1933,G2_430271,G1_900461,G1_823139
1934,G2_425378,G1_900461,G1_823139
1935,G2_426151,G1_900461,G1_823139
1936,G2_431905,G1_900461,G1_823139
1937,G2_424948,G1_900461,G1_823139
1938,G2_431105,G1_900461,G1_823139
1939,G2_431885,G1_900461,G1_823139
1940,G2_425265,G1_900461,G1_823139
1941,G2_426025,G1_900461,G1_823139
1942,G2_430794,G1_900461,G1_823139
1943,G2_426010,G1_900461,G1_823139
1944,G2_424771,G1_900461,G1_823139
1945,G2_432184,G1_900461,G1_823139
1946,G2_424997,G1_900461,G1_823139
1947,G2_430509,G1_900461,G1_823139
1948,G2_426105,G1_900461,G1_823139
1949,G2_431171,G1_900461,G1_823139
1950,G2_431063,G1_900461,G1_822913
1951,G2_431497,G1_900461,G1_822913
1952,G2_431081,G1_900461,G1_822913
1953,G2_424328,G1_900461,G1_822913
1954,G2_425692,G1_900461,G1_822913
1955,G2_424568,G1_900461,G1_822913
1956,G2_431813,G1_900461,G1_822913
1957,G2_424938,G1_900461,G1_822913
1958,G2_431385,G1_900461,G1_822913
1959,G2_431338,G1_900461,G1_822913
1960,G2_430973,G1_900461,G1_822913
1961,G2_430689,G1_900461,G1_822913
1962,G2_431797,G1_900461,G1_822913
1963,G2_431138,G1_900461,G1_822913
1964,G2_424463,G1_900461,G1_822913
1965,G2_430776,G1_900461,G1_822913
1966,G2_425737,G1_900461,G1_822913
1967,G2_425841,G1_900461,G1_822913
1968,G2_424651,G1_900461,G1_822913
1969,G2_425531,G1_900461,G1_822913
1970,G2_432166,G1_900461,G1_822913
1971,G2_425099,G1_900461,G1_822913
1972,G2_430636,G1_900461,G1_822913
1973,G2_425976,G1_900461,G1_822913
1974,G2_425519,G1_900461,G1_822913
1975,G2_426102,G1_900461,G1_822913
1976,G2_430680,G1_900461,G1_822913
1977,G2_431028,G1_900461,G1_822913
1978,G2_425197,G1_900461,G1_822913
1979,G2_430614,G1_900461,G1_822913
1980,G2_431636,G1_900227,G1_801762
1981,G2_430742,G1_900227,G1_801762
1982,G2_432032,G1_900227,G1_801762
1983,G2_430862,G1_900227,G1_801762
1984,G2_430556,G1_900227,G1_801762
1985,G2_430367,G1_900227,G1_801762
1986,G2_431950,G1_900227,G1_801762
1987,G2_431123,G1_900227,G1_801762
1988,G2_425637,G1_900227,G1_801762
1989,G2_430695,G1_900227,G1_801762
1990,G2_425314,G1_900227,G1_801762
1991,G2_425963,G1_900227,G1_801762
1992,G2_431503,G1_900227,G1_801762
1993,G2_426153,G1_900227,G1_801762
1994,G2_430711,G1_900227,G1_801762
1995,G2_431165,G1_900227,G1_801762
1996,G2_430965,G1_900227,G1_801762
1997,G2_424895,G1_900227,G1_801762
1998,G2_431785,G1_900227,G1_801762
1999,G2_431550,G1_900227,G1_801762
2000,G2_430423,G1_900227,G1_801762
2001,G2_431459,G1_900227,G1_801762
2002,G2_432013,G1_900227,G1_801762
2003,G2_430781,G1_900227,G1_801762
2004,G2_431415,G1_900227,G1_801762
2005,G2_431981,G1_900227,G1_801762
2006,G2_430307,G1_900227,G1_801762
2007,G2_431255,G1_900227,G1_801762
2008,G2_430752,G1_900227,G1_801762
2009,G2_425078,G1_900227,G1_801762
2010,G2_425961,G1_900227,G1_401904
2011,G2_426138,G1_900227,G1_401904
2012,G2_424787,G1_900227,G1_401904
2013,G2_430463,G1_900227,G1_401904
2014,G2_431965,G1_900227,G1_401904
2015,G2_430938,G1_900227,G1_401904
2016,G2_425243,G1_900227,G1_401904
2017,G2_431267,G1_900227,G1_401904
2018,G2_430719,G1_900227,G1_401904
2019,G2_431820,G1_900227,G1_401904
2020,G2_424919,G1_900227,G1_401904
2021,G2_430885,G1_900227,G1_401904
2022,G2_430836,G1_900227,G1_401904
2023,G2_432052,G1_900227,G1_401904
2024,G2_424818,G1_900227,G1_401904
2025,G2_425789,G1_900227,G1_401904
2026,G2_431620,G1_900227,G1_401904
2027,G2_424224,G1_900227,G1_401904
2028,G2_425462,G1_900227,G1_401904
2029,G2_430427,G1_900227,G1_401904
2030,G2_425055,G1_900227,G1_401904
2031,G2_425852,G1_900227,G1_401904
2032,G2_425782,G1_900227,G1_401904
2033,G2_430756,G1_900227,G1_401904
2034,G2_424244,G1_900227,G1_401904
2035,G2_430933,G1_900227,G1_401904
2036,G2_424684,G1_900227,G1_401904
2037,G2_430372,G1_900227,G1_401904
2038,G2_425757,G1_900227,G1_401904
