Id	Sire	Dam	Line
10978337	8	8	Chemchem
10978263	8	8	Chemchem
10978121	8	8	Chemchem
10978528	8	8	Chemchem
10978473	8	8	Chemchem
10977715	8	8	Chemchem
10978465	8	8	Chemchem
10978496	8	8	Chemchem
10977994	8	8	Chemchem
10977961	8	8	Chemchem
10977982	8	8	Chemchem
10978570	8	8	Chemchem
10977685	8	8	Chemchem
10977997	8	8	Chemchem
10977853	8	8	Chemchem
10978193	8	8	Chemchem
10978310	8	8	Chemchem
10978182	8	8	Chemchem
10978328	8	8	Chemchem
10977644	8	8	Chemchem
10977820	8	8	Chemchem
10978257	8	8	Chemchem
10978469	8	8	Chemchem
10978256	8	8	Chemchem
10978334	8	8	Chemchem
10977977	8	8	Chemchem
10978456	8	8	Chemchem
10978059	8	8	Chemchem
10978035	8	8	Chemchem
10977881	8	8	Chemchem
10976108	9	9	Mindu
10976388	9	9	Mindu
10976398	9	9	Mindu
10975816	9	9	Mindu
10976157	9	9	Mindu
10975960	9	9	Mindu
10976138	9	9	Mindu
10976550	9	9	Mindu
10976416	9	9	Mindu
10976340	9	9	Mindu
10976372	9	9	Mindu
10976051	9	9	Mindu
10975685	9	9	Mindu
10976012	NA	9	Mindu
10976106	NA	9	Mindu
10976146	NA	9	Mindu
10976024	9	9	Mindu
10976079	9	9	Mindu
10976078	9	9	Mindu
10976295	9	9	Mindu
10975699	NA	NA	Mindu
10976270	NA	NA	Mindu
10975888	9	9	Mindu
10976127	9	9	Mindu
10976342	9	9	Mindu
10976387	9	9	Mindu
10975916	9	9	Mindu
10975639	9	9	Mindu
10975637	9	9	Mindu
10975904	10	10	Mindu
10975966	10	10	Mindu
10975889	10	10	Mindu
10976522	0	0	Mindu
10976132	0	0	Mindu
10975890	0	0	Mindu
10975825	10	0	Mindu
10975834	10	10	Mindu
10976524	10	10	Mindu
10976121	10	10	Mindu
10975856	10	10	Mindu
10976362	0	0	Mindu
10976411	0	0	Mindu
10976030	0	0	Mindu
10975972	0	0	Mindu
10976177	0	10	Mindu
10976336	0	10	Mindu
10976443	0	10	Mindu
10975838	0	10	Mindu
10976527	10	0	Mindu
10976455	10	0	Mindu
10976584	10	0	Mindu
10975652	10	0	Mindu
10976406	10	0	Mindu
10976567	10	10	Mindu
10976538	10	10	Mindu
10976622	10	10	Mindu
10976038	10	10	Mindu
10976255	0	0	Mindu
10976345	0	0	Mindu
10976352	11	11	Mindu
10976270	11	11	Mindu
10976014	11	11	Mindu
10976506	11	11	Mindu
10976158	11	11	Mindu
10976611	11	11	Mindu
10975949	11	11	Mindu
10976222	11	11	Mindu
10975707	11	11	Mindu
10975833	11	11	Mindu
10976039	11	11	Mindu
10976601	11	11	Mindu
10976469	11	11	Mindu
10976347	11	11	Mindu
10975915	11	11	Mindu
10978177	11	11	Mindu
10975982	11	11	Mindu
10976418	11	11	Mindu
10975757	11	11	Mindu
10976261	11	11	Mindu
10976485	11	11	Mindu
10975654	11	11	Mindu
10975641	11	11	Mindu
10976281	11	11	Mindu
10976131	11	11	Mindu
10976144	11	11	Mindu
10975897	11	11	Mindu
10976268	11	11	Mindu
10976280	11	11	Mindu
10975880	12	12	Mindu
10975695	12	12	Mindu
10976439	12	12	Mindu
10976595	12	12	Mindu
10975811	12	12	Mindu
10976213	12	12	Mindu
10975669	12	12	Mindu
10976609	12	12	Mindu
10975927	12	12	Mindu
10976308	12	12	Mindu
10976201	12	12	Mindu
10975868	12	12	Mindu
10975957	12	12	Mindu
10976107	12	12	Mindu
10975333	12	12	Mindu
10976377	12	12	Mindu
10976492	12	12	Mindu
10975804	12	12	Mindu
10976021	12	12	Mindu
10975819	12	12	Mindu
10975656	12	12	Mindu
10975947	12	12	Mindu
10976318	12	12	Mindu
10976339	13	36	Utete
10976498	13	36	Utete
10976619	13	36	Utete
10976627	13	36	Utete
10976267	13	36	Utete
10976581	13	36	Utete
10976183	13	36	Utete
10976446	13	36	Utete
10976530	13	36	Utete
10975682	13	36	Utete
10976368	13	36	Utete
10976208	13	36	Utete
10976151	13	36	Utete
10975722	13	36	Utete
10976163	13	36	Utete
10976045	13	36	Utete
10976535	13	36	Utete
10976444	13	36	Utete
10975723	13	36	Utete
10976223	13	36	Utete
10976128	14	14	Utete
10976385	14	14	Utete
10975914	14	14	Utete
10976587	14	14	Utete
10975950	14	14	Utete
10976271	14	14	Utete
10976544	14	14	Utete
10976275	14	14	Utete
10975944	14	14	Utete
10975980	14	14	Utete
10975875	14	14	Utete
10975883	14	14	Utete
10975729	14	14	Utete
10976507	14	14	Utete
10976590	14	14	Utete
10975948	14	14	Utete
10976473	14	14	Utete
10976558	14	14	Utete
10975768	14	14	Utete
10976291	14	14	Utete
10976629	14	14	Utete
10976285	14	14	Utete
10975761	14	14	Utete
10975023	14	14	Utete
10976064	14	14	Utete
10975820	14	14	Utete
10976564	14	14	Utete
10976228	14	14	Utete
10976467	14	14	Utete
10976441	14	14	Utete
10975633	15	15	Utete
10976565	15	15	Utete
10976080	15	15	Utete
10976205	15	15	Utete
10976593	15	15	Utete
10975812	15	15	Utete
10975679	15	15	Utete
10975673	15	15	Utete
10976468	15	15	Utete
10976191	15	15	Utete
109761	15	15	Utete
10976323	15	15	Utete
10976450	15	15	Utete
10975794	15	15	Utete
10976341	15	15	Utete
10975964	15	15	Utete
10975844	15	15	Utete
10975854	15	15	Utete
10976185	15	15	Utete
109766	15	15	Utete
10976244	15	15	Utete
10976135	15	15	Utete
10976598	15	15	Utete
10976508	15	15	Utete
10976256	15	15	Utete
10976449	15	15	Utete
10975902	15	15	Utete
10976555	15	15	Utete
10976383	15	15	Utete
10975796	15	15	Utete
10976431	16	16	Utete
10975823	16	16	Utete
10976110	16	16	Utete
10975714	16	16	Utete
10975793	16	16	Utete
10976319	16	16	Utete
10975799	16	16	Utete
10976217	16	16	Utete
10976548	16	16	Utete
10975698	16	16	Utete
10976445	16	16	Utete
10976161	16	16	Utete
10976317	16	16	Utete
10976424	16	16	Utete
10976036	16	16	Utete
10975653	16	16	Utete
10975892	16	16	Utete
10975724	16	16	Utete
10975978	16	16	Utete
10975963	16	16	Utete
10976579	16	16	Utete
10975769	16	16	Utete
10976363	16	16	Utete
10975740	16	16	Utete
10976075	16	16	Utete
10976150	17	17	Kibasira
10975781	17	17	Kibasira
10975981	17	17	Kibasira
10975879	17	17	Kibasira
109759	17	17	Kibasira
10976596	17	17	Kibasira
10975855	17	17	Kibasira
10976298	17	17	Kibasira
10975941	17	17	Kibasira
10976102	17	17	Kibasira
10976186	18	18	Kibasira
10976312	18	18	Kibasira
10976379	18	18	Kibasira
10976033	18	18	Kibasira
10976384	18	18	Kibasira
10976304	18	18	Kibasira
10976582	18	18	Kibasira
10976288	18	18	Kibasira
10976373	18	18	Kibasira
10976381	18	18	Kibasira
10976349	18	18	Kibasira
10976472	18	18	Kibasira
10975919	18	18	Kibasira
10975861	19	19	Kibasira
10976366	19	19	Kibasira
10975742	19	19	Kibasira
10976470	19	19	Kibasira
10975664	19	19	Kibasira
10975358	19	19	Kibasira
10976337	19	19	Kibasira
10976356	19	19	Kibasira
10976515	19	19	Kibasira
10976194	19	19	Kibasira
10976655	19	19	Kibasira
10976084	19	19	Kibasira
10976302	19	19	Kibasira
10975310	19	19	Kibasira
10975795	19	19	Kibasira
10975882	19	19	Kibasira
10976297	19	19	Kibasira
10976034	19	19	Kibasira
10976310	19	19	Kibasira
10975896	19	19	Kibasira
10976423	19	19	Kibasira
10976172	19	19	Kibasira
10975676	19	19	Kibasira
10976562	19	19	Kibasira
10976052	19	19	Kibasira
10976419	19	19	Kibasira
10975954	19	19	Kibasira
10976162	19	19	Kibasira
10976105	19	19	Kibasira
10975687	19	19	Kibasira
10976407	20	20	Nyamisati
10976331	20	20	Nyamisati
10976330	20	20	Nyamisati
10976624	20	20	Nyamisati
10975643	20	20	Nyamisati
10976321	20	20	Nyamisati
10976111	20	20	Nyamisati
10975790	20	20	Nyamisati
10975755	20	20	Nyamisati
10975733	20	20	Nyamisati
10976402	20	20	Nyamisati
10977528	20	20	Nyamisati
10976286	0	20	Nyamisati
10976570	0	20	Nyamisati
10975667	0	20	Nyamisati
109768	20	20	Nyamisati
10975756	0	20	Nyamisati
10976041	0	20	Nyamisati
10976024	0	20	Nyamisati
10975727	0	20	Nyamisati
10976516	20	20	Nyamisati
10976483	0	20	Nyamisati
10975773	0	20	Nyamisati
10975744	0	20	Nyamisati
10975745	20	20	Nyamisati
10976253	20	20	Nyamisati
10976343	20	20	Nyamisati
10976486	20	20	Nyamisati
10975784	20	20	Nyamisati
10975901	20	20	Nyamisati
10975836	21	21	Nyamisati
10975636	21	21	Nyamisati
10975635	21	21	Nyamisati
10976294	21	21	Nyamisati
10975827	21	21	Nyamisati
10976184	21	21	Nyamisati
10976462	21	21	Nyamisati
10976303	21	21	Nyamisati
10976198	21	21	Nyamisati
10976615	21	21	Nyamisati
10976474	21	21	Nyamisati
10976168	21	21	Nyamisati
10976130	21	21	Nyamisati
10976344	21	21	Nyamisati
10976049	21	21	Nyamisati
109763	21	21	Nyamisati
10976230	21	21	Nyamisati
10975842	21	21	Nyamisati
10978177	21	21	Nyamisati
10976065	21	21	Nyamisati
10975873	21	21	Nyamisati
10976501	21	21	Nyamisati
10976197	21	21	Nyamisati
10975946	21	21	Nyamisati
10976091	21	21	Nyamisati
10976324	21	21	Nyamisati
10976109	21	21	Nyamisati
10976221	21	21	Nyamisati
10975802	21	21	Nyamisati
10976279	21	21	Nyamisati
10975903	22	22	Nyamisati
10976140	22	22	Nyamisati
10976149	22	22	Nyamisati
10976512	22	22	Nyamisati
10976521	22	22	Nyamisati
10975786	22	22	Nyamisati
10976805	22	22	Nyamisati
10976626	22	22	Nyamisati
10976605	22	22	Nyamisati
10976070	22	22	Nyamisati
10976101	22	22	Nyamisati
10975967	22	22	Nyamisati
10975824	22	22	Nyamisati
10976166	22	22	Nyamisati
10976401	22	22	Nyamisati
10975913	22	22	Nyamisati
10975813	22	22	Nyamisati
10976430	22	22	Nyamisati
10975876	22	22	Nyamisati
10976017	22	22	Nyamisati
10976348	22	22	Nyamisati
10976531	22	22	Nyamisati
109764	22	22	Nyamisati
10976612	22	22	Nyamisati
10976426	22	22	Nyamisati
10975746	22	22	Nyamisati
10975690	22	22	Nyamisati
10975749	22	22	Nyamisati
10975671	22	22	Nyamisati
10976435	23	23	Nyamisati
10975666	23	23	Nyamisati
10976122	23	23	Nyamisati
10975845	23	23	Nyamisati
10976236	23	23	Nyamisati
10976040	23	23	Nyamisati
10976571	23	23	Nyamisati
10976552	23	23	Nyamisati
10975858	23	23	Nyamisati
10975692	23	23	Nyamisati
10975642	23	23	Nyamisati
10975797	23	23	Nyamisati
10975668	23	23	Nyamisati
10976054	23	23	Nyamisati
10976520	23	23	Nyamisati
10976134	23	23	Nyamisati
109762	23	23	Nyamisati
10975663	23	23	Nyamisati
10975917	23	23	Nyamisati
10975648	23	23	Nyamisati
10975782	23	23	Nyamisati
10976263	23	23	Nyamisati
10976326	23	23	Nyamisati
10976488	23	23	Nyamisati
10976427	23	23	Nyamisati
10976360	23	23	Nyamisati
109761	23	23	Nyamisati
10975920	23	23	Nyamisati
10975936	23	23	Nyamisati
10976476	23	23	Nyamisati
10975658	24	24	Bwawani
10976058	24	24	Bwawani
10976597	24	24	Bwawani
10976433	24	24	Bwawani
10975760	24	24	Bwawani
10976320	24	24	Bwawani
10976050	24	24	Bwawani
10976087	24	24	Bwawani
10976422	24	24	Bwawani
10975924	24	24	Bwawani
10976573	24	24	Bwawani
10976505	24	24	Bwawani
10975778	24	24	Bwawani
10975997	24	24	Bwawani
10975818	24	24	Bwawani
10976432	24	24	Bwawani
10976289	24	24	Bwawani
10976370	24	24	Bwawani
109757	24	24	Bwawani
10976420	24	24	Bwawani
10976010	24	24	Bwawani
10975905	24	24	Bwawani
10976016	24	24	Bwawani
10976103	24	24	Bwawani
10976090	24	24	Bwawani
10976241	24	24	Bwawani
10975754	24	24	Bwawani
10976211	24	24	Bwawani
10976219	24	24	Bwawani
10976232	24	24	Bwawani
10976214	25	25	Bwawani
10976514	25	25	Bwawani
10975806	25	25	Bwawani
10976284	25	25	Bwawani
10976215	25	25	Bwawani
10976243	25	25	Bwawani
109769	25	25	Bwawani
10976315	25	25	Bwawani
10976082	25	25	Bwawani
10975867	25	25	Bwawani
10975777	25	25	Bwawani
10975808	25	25	Bwawani
109763	25	25	Bwawani
10976403	25	25	Bwawani
10976066	25	25	Bwawani
10976218	25	25	Bwawani
10975748	25	25	Bwawani
10976313	25	25	Bwawani
10976396	25	25	Bwawani
10975971	25	25	Bwawani
10976296	25	25	Bwawani
10976620	25	25	Bwawani
10975661	25	25	Bwawani
10975853	25	25	Bwawani
10976139	25	25	Bwawani
10975771	25	25	Bwawani
10975678	25	25	Bwawani
10976547	25	25	Bwawani
10975839	25	25	Bwawani
10976155	25	25	Bwawani
10978362	26	26	Bwawani
10978286	26	26	Bwawani
10978211	26	26	Bwawani
10978380	26	26	Bwawani
10977728	26	26	Bwawani
10977970	26	26	Bwawani
10978243	26	26	Bwawani
109787	26	26	Bwawani
10978258	26	26	Bwawani
10978484	26	26	Bwawani
10978248	26	26	Bwawani
10978604	26	26	Bwawani
10978031	26	26	Bwawani
10977989	26	26	Bwawani
10977819	26	26	Bwawani
10978051	26	26	Bwawani
10977810	26	26	Bwawani
10977721	27	27	Bwawani
10978233	27	27	Bwawani
10977854	27	27	Bwawani
10978499	27	27	Bwawani
10978268	27	27	Bwawani
10977883	27	27	Bwawani
10978164	27	27	Bwawani
10978262	27	27	Bwawani
10977949	27	27	Bwawani
10977902	27	27	Bwawani
10978196	27	27	Bwawani
10978096	27	27	Bwawani
10978228	27	27	Bwawani
10978179	27	27	Bwawani
10977832	27	27	Bwawani
10977864	NA	NA	Bwawani
10977893	NA	NA	Bwawani
10977745	27	27	Bwawani
10977903	27	27	Bwawani
10977899	27	27	Bwawani
10978477	27	27	Bwawani
10978412	27	27	Bwawani
10977789	27	27	Bwawani
10978132	27	27	Bwawani
10978238	27	27	Bwawani
10977964	27	27	Bwawani
10977811	27	27	Bwawani
10977632	27	27	Bwawani
10977970	27	27	Bwawani
10977920	28	28	Kilola
10978585	28	28	Kilola
10977847	28	28	Kilola
10978147	28	28	Kilola
10977842	28	28	Kilola
10978455	28	28	Kilola
10978430	28	28	Kilola
10977981	28	28	Kilola
10978601	28	28	Kilola
10978551	28	28	Kilola
10978218	28	28	Kilola
10978398	28	28	Kilola
10978403	28	28	Kilola
10977824	28	28	Kilola
10977788	28	28	Kilola
10978419	28	28	Kilola
10978111	28	28	Kilola
10977725	28	28	Kilola
109789	28	28	Kilola
10978155	28	28	Kilola
10977736	28	28	Kilola
10978425	28	28	Kilola
10978594	29	29	Kilola
10978536	29	29	Kilola
10978157	29	29	Kilola
10978129	29	29	Kilola
10978089	29	29	Kilola
10978260	29	29	Kilola
10978232	29	29	Kilola
10978623	29	29	Kilola
10978242	29	29	Kilola
10978606	29	29	Kilola
10978424	29	29	Kilola
10977684	29	29	Kilola
10977756	29	29	Kilola
10978559	29	29	Kilola
10978618	29	29	Kilola
10978622	29	29	Kilola
10978444	29	29	Kilola
10977846	29	29	Kilola
10977780	29	29	Kilola
10977742	29	29	Kilola
10978205	29	29	Kilola
10977858	30	30	Kilola
10978298	30	30	Kilola
10978236	30	30	Kilola
10978588	30	30	Kilola
10978474	30	30	Kilola
10977690	30	30	Kilola
10977826	30	30	Kilola
10978357	30	30	Kilola
10977679	NA	30	Kilola
10978329	NA	30	Kilola
10977695	30	30	Kilola
10977839	30	30	Kilola
10977813	30	30	Kilola
10978361	30	30	Kilola
10978420	30	30	Kilola
10978550	30	30	Kilola
10977904	30	30	Kilola
10978119	30	30	Kilola
10978301	30	30	Kilola
10977948	30	30	Kilola
10978467	30	30	Kilola
10978172	31	31	Kilola
10978072	31	31	Kilola
10978365	31	31	Kilola
10977639	31	31	Kilola
10978520	31	31	Kilola
10978131	31	31	Kilola
10978492	31	31	Kilola
10978311	31	31	Kilola
10978364	31	31	Kilola
10978053	31	31	Kilola
10978598	31	31	Kilola
10978475	31	31	Kilola
10978572	31	31	Kilola
10977892	31	31	Kilola
10973049	31	31	Kilola
10978134	31	31	Kilola
10978271	31	31	Kilola
10978085	31	31	Kilola
10978010	0	31	Kilola
10978283	31	31	Kilola
10977760	31	31	Kilola
10977829	31	31	Kilola
10978176	31	31	Kilola
10978195	31	31	Kilola
10978358	31	31	Kilola
10977767	31	31	Kilola
10978033	31	31	Kilola
10978491	31	31	Kilola
10978519	31	31	Kilola
10977723	31	31	Kilola
10978541	32	32	Ruaha
10977676	32	32	Ruaha
10978504	32	32	Ruaha
10978470	32	32	Ruaha
10977113	32	32	Ruaha
10978554	32	32	Ruaha
10977645	32	32	Ruaha
10978476	32	32	Ruaha
10978561	32	32	Ruaha
10977818	32	32	Ruaha
109782	32	32	Ruaha
10977665	32	32	Ruaha
10978505	32	32	Ruaha
10973214	32	32	Ruaha
10977885	32	32	Ruaha
10978485	32	32	Ruaha
10977677	32	32	Ruaha
10978557	32	32	Ruaha
10977884	32	32	Ruaha
10978575	32	32	Ruaha
10978443	32	32	Ruaha
10978330	32	32	Ruaha
10978564	32	32	Ruaha
10973317	32	32	Ruaha
10977837	33	33	Ruaha
10978497	33	33	Ruaha
10978175	33	33	Ruaha
10978266	33	33	Ruaha
10978402	33	33	Ruaha
10978318	33	33	Ruaha
10978221	33	33	Ruaha
10978448	33	33	Ruaha
10977844	33	33	Ruaha
10978120	33	33	Ruaha
10978149	33	33	Ruaha
10978161	33	33	Ruaha
10978558	33	33	Ruaha
10978480	33	33	Ruaha
10977936	33	33	Ruaha
10973059	33	33	Ruaha
10977766	33	33	Ruaha
10977669	33	33	Ruaha
10977659	33	33	Ruaha
10973583	33	33	Ruaha
10978455	33	33	Ruaha
10978237	33	33	Ruaha
10977652	33	33	Ruaha
10978163	33	33	Ruaha
10977803	33	33	Ruaha
10978203	33	33	Ruaha
10978177	33	33	Ruaha
10978223	33	33	Ruaha
10978580	33	33	Ruaha
10977784	34	34	Ruaha
10978377	34	34	Ruaha
10977644	34	34	Ruaha
10978592	34	34	Ruaha
109786	34	34	Ruaha
10978020	0	0	Ruaha
10978326	34	34	Ruaha
10978567	34	34	Ruaha
10978056	NA	34	Ruaha
10978387	34	34	Ruaha
10977932	34	34	Ruaha
10978453	34	34	Ruaha
10978036	NA	34	Ruaha
10978259	34	34	Ruaha
10978538	34	34	Ruaha
10978603	34	34	Ruaha
10977914	34	NA	Ruaha
10978178	34	NA	Ruaha
10978533	35	NA	Ruaha
10978289	35	NA	Ruaha
10977823	35	35	Ruaha
10977748	35	35	Ruaha
10978899	35	35	Ruaha
10977635	35	35	Ruaha
10978151	35	35	Ruaha
10977918	35	35	Ruaha
10977945	35	35	Ruaha
10978369	NA	NA	Ruaha
10978013	35	NA	Ruaha
10978579	NA	NA	Ruaha
10977708	NA	35	Ruaha
10977975	35	35	Ruaha
